Shoulder_x,Shoulder_y,Shoulder_z,Shoulder_error,Shoulder_ncams,Shoulder_score,Elbow_x,Elbow_y,Elbow_z,Elbow_error,Elbow_ncams,Elbow_score,Wrist_x,Wrist_y,Wrist_z,Wrist_error,Wrist_ncams,Wrist_score,Hand_x,Hand_y,Hand_z,Hand_error,Hand_ncams,Hand_score,Joystick_x,Joystick_y,Joystick_z,Joystick_error,Joystick_ncams,Joystick_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
2.8584774266437076,-5.519614958163524,113.58578993255543,39.71061432507992,3.0,0.43479755892057387,4.062810901075983,-5.6542985924858815,113.70437766613142,49.770367550617344,3.0,0.8876562121071433,9.662690505800692,-4.359029179662004,110.12822238780836,69.64061819757606,3.0,0.2659367920399981,11.367770764007384,-3.6112630210764234,108.96468473201485,79.10234025515143,3.0,0.2639381210970788,12.892748614071094,-3.8290210830677305,108.43642811195397,85.12406583365579,3.0,0.32121240730172523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.8541477075192714,-5.522304925303174,113.58738436104292,39.71184785159055,3.0,0.43479756915620604,4.058850714724894,-5.654375819937142,113.70522579077961,49.79030902167784,3.0,0.884002183304118,9.659058956450158,-4.358187238998021,110.12955593231527,69.56809060907351,3.0,0.2600208394789232,11.364514710055394,-3.6111077213511957,108.96610320418911,79.09356496583194,3.0,0.26203681590148103,12.892643816389176,-3.8288818922401044,108.43606333583594,85.1353264142319,3.0,0.3212123979492009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.8498499382283984,-5.525049728724094,113.58892749297647,39.71435099528176,3.0,0.43479756127879887,4.054928671646218,-5.654441011744387,113.7060538202355,49.78685131550941,3.0,0.8876820228350477,9.655461080096336,-4.357307618983645,110.13086861264793,69.56424051572546,3.0,0.2659803759871009,11.36128867508007,-3.610923859651419,108.96750468930104,79.05629403955777,3.0,0.26395231423777793,12.892535913677914,-3.828757617062587,108.4357003381395,85.14888387909326,3.0,0.3212123983165573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
2.845664368586254,-5.527834679906531,113.59037182331656,39.77650947558668,3.0,0.4347975784765459,4.051108811826687,-5.654482850703578,113.70687087880582,49.78402053682829,3.0,0.8786817224668148,9.651942574065734,-4.356430991871806,110.13213907722077,69.58868712849618,3.0,0.25222879739857823,11.358123912781165,-3.6107090168126215,108.96887400344293,79.05243835039911,3.0,0.25960474358756075,12.892424887732957,-3.82862124872546,108.43534016167952,85.11324051558695,3.0,0.32121237785675566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
2.8416927858841685,-5.530711202819766,113.59167784107666,39.78537990300505,3.0,0.43479756858353064,4.0474865612094,-5.654512443095391,113.70765866026542,49.768492255630605,3.0,0.8869302937545295,9.648554495199852,-4.355639328771958,110.13335728509075,69.7933870729348,3.0,0.2647211701154961,11.355050814958142,-3.6104659076103225,108.97020028362584,79.09796126649577,3.0,0.26354349717514824,12.892315283414513,-3.828404386698285,108.43497954588047,85.1720996464724,3.0,0.32121238550651154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2.838004958997365,-5.533605173715107,113.592826256641,39.79132838938088,3.0,0.43479755762643274,4.044136647665674,-5.654501248347166,113.70840551450407,49.79464019893438,3.0,0.8847289464266028,9.645356966801062,-4.354942710064271,110.13450752231684,69.63630882358983,3.0,0.26115823169304775,11.35211662498354,-3.6101819134400523,108.97145995620646,79.0330177966725,3.0,0.262398627601734,12.892209119350369,-3.8280643234430882,108.43462073321729,85.16235875910213,3.0,0.3212124047215803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
2.834665272922671,-5.536382426223184,113.59379519144468,39.68334956027738,3.0,0.43479759179682514,4.041117209299677,-5.654404763997165,113.70914538652534,49.76867170496769,3.0,0.885462685937064,9.642419533198595,-4.354325658811663,110.13555239240993,69.60935831311674,3.0,0.26232572853285546,11.349386536901356,-3.609856022687128,108.97261926652325,79.06731194039016,3.0,0.26277185943647485,12.892108318128226,-3.827562051405741,108.4342666846688,85.16471182832048,3.0,0.3212123954984591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
2.8317533753351407,-5.538958689912117,113.59455040994375,39.56104664464285,3.0,0.43479756631365923,4.038454780209005,-5.654306169172482,113.70987475630992,49.790836692129346,3.0,0.8846897262303265,9.639783986936475,-4.353831291180588,110.13646318365181,69.60269355786465,3.0,0.2610963741267068,11.346908120981785,-3.6095137649920854,108.97364933975237,79.0938649978221,3.0,0.26237890727146546,12.892006847097162,-3.826923354054788,108.4339236884976,85.12032221437079,3.0,0.3212123829959955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
2.8292539446714917,-5.541209075509049,113.59507055416624,39.60073907864622,3.0,0.434797579428077,4.036152608584978,-5.654173429616464,113.71060966578924,49.78496282848533,3.0,0.8852121118970987,9.637467678690316,-4.353424738291348,110.1372257339346,69.61856591595382,3.0,0.2619248430178559,11.344707487114816,-3.609178773240938,108.97453622588208,79.04317009984292,3.0,0.26264348901962603,12.891893984661355,-3.826270540731156,108.4336048992503,85.09334061248963,3.0,0.3212123821396853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
2.827164459094348,-5.543104156183221,113.59537789143602,39.54325387568545,3.0,0.43479757459907786,4.0342224319335624,-5.653944747615813,113.71135382440622,49.80027049710311,3.0,0.8800656886942902,9.635474617953653,-4.35307940427675,110.13784547998071,69.63061698301844,3.0,0.2541699266314688,11.342799657214856,-3.6088402535420645,108.97527495064581,79.07751284592023,3.0,0.260203066881004,12.89176703174106,-3.8256621593799323,108.4333169122936,85.09482316148525,3.0,0.32121241595826283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
