elbow_flex,Wrist_flex,fnum
60.89218094705892,172.11173983053783,0
61.1706614943576,172.29127981743403,1
61.073599652198574,172.41767381671065,2
60.98982256178624,172.4804420166512,3
60.748767125291025,172.29015473829193,4
60.64868866383702,172.3436476656825,5
61.28757612785781,172.28761951950057,6
60.3593762856424,172.234624263989,7
60.73001886009105,172.19950040164682,8
61.628149294426265,172.52977374322418,9
61.063761949810015,172.37364250555882,10
61.09432429898326,172.10500052316857,11
61.12640716817157,172.5282385013913,12
60.99820007064307,172.36943735099598,13
61.16380251298461,172.4788366553126,14
61.2407076563717,172.5463229948722,15
61.218034614989655,172.3488022996341,16
61.20596473378987,173.42252557914406,17
61.522447966035685,173.2739933928157,18
60.99844284690452,173.02886067183016,19
61.2482288116569,173.23127685196684,20
61.283997462329175,173.07495467774794,21
61.07658874222999,173.34512758144163,22
61.007549818858976,172.92367913397806,23
60.625344841778485,173.0116876892484,24
60.61756043413671,173.0294928580766,25
61.028702108983275,172.93919783597389,26
61.417709836445866,172.9885638567932,27
61.042397054310115,172.77315837013964,28
61.06543278965769,172.78433884518358,29
61.56611378941871,173.02624575492163,30
60.839198890425806,172.9463589122187,31
61.06491219365372,172.71095093385676,32
61.157123551519604,173.0535208532688,33
61.32342769116284,173.20925007468026,34
61.17413882097254,173.09050498760382,35
61.35695463161955,173.27198130051661,36
61.47393286201351,172.96905483677605,37
61.329035665040045,172.95388382578852,38
60.8700327660818,172.86101498925328,39
61.2058345482029,173.31912854263473,40
61.07160049400441,173.43644065706457,41
61.246116391659044,173.25714477918712,42
60.97446338300878,173.11763269305473,43
60.90919337642103,173.02193173474194,44
60.77041302372354,172.93985546775858,45
60.985327987379875,173.36280256102413,46
60.527610364363966,173.21514699592817,47
61.011648322418274,173.1732211901858,48
61.04299395650983,173.29910710758577,49
61.06930590071173,173.13400068117707,50
60.80538804177929,173.5564189929962,51
60.88472224760289,173.54171619968295,52
61.001932423829956,173.38033520056393,53
61.26807054473104,173.89659514710763,54
60.815799335025076,174.21213621619884,55
60.88013154285715,173.78508165944504,56
60.80378739777706,173.97779235447751,57
60.943484797205215,173.5430221605032,58
61.1772648376695,174.12247707902333,59
60.676173099525,174.00803905805853,60
60.938364073287694,174.40913129620202,61
60.546268942358914,173.9239598389472,62
60.708181939890075,173.99129250807985,63
61.18452803123189,174.24072910828048,64
61.054725945263534,173.98628168090448,65
61.13775366444343,174.28917291553347,66
61.01167778477171,174.2989020236447,67
61.0957443138782,174.43236119808967,68
61.048156073772866,173.71666537846613,69
60.80289057670544,173.90465632363419,70
61.45888475195314,174.29952004761026,71
61.10352315069691,173.96720130362974,72
60.754054370341265,174.29403723296574,73
61.99429698416472,174.31390125321238,74
61.38782918229409,174.0915275205858,75
61.578344223546424,174.52101039974826,76
61.24996517433475,174.20312127756665,77
61.01127991145491,173.76872811303568,78
61.56679908221783,173.683244189376,79
61.311978206736306,174.19841998721026,80
61.65657891251733,174.24021167147907,81
61.683460358398044,174.6099469494711,82
61.47170954759889,173.92345294485438,83
61.679283428423155,174.27955787952465,84
61.46737871355983,174.26129959929622,85
62.02912412949096,174.43201183727015,86
61.69555737193312,173.96121482159853,87
61.83705817342289,174.19147091953826,88
61.373070759525504,173.6530356857089,89
61.28609133078597,174.20771833381724,90
61.404500529812424,174.06260206809887,91
61.24395766146087,173.62288556073275,92
61.27604746829469,173.21746497961877,93
61.713074144626304,173.72519358804715,94
61.53087328451491,174.19035720534603,95
61.203287111140405,173.71057922136652,96
61.95285575231681,173.80246096347804,97
61.652749075009616,173.81063378551048,98
61.62011766114963,173.7435207174849,99
61.47985531015737,173.89823786654944,100
61.92030499487807,174.16108954652458,101
61.73649706665523,173.90642271539934,102
62.34869438997359,173.76249210468634,103
61.59423624528624,174.3647716177587,104
61.40367034963708,173.78688178769812,105
61.398243530220256,174.17853337055845,106
60.66082187147522,173.32600705847398,107
61.14992812588514,173.82461334628607,108
61.315997496046954,173.52174410559905,109
61.00297834194238,173.1728584762026,110
61.577417922143056,173.8010367584309,111
61.15306032722847,174.1242487095504,112
61.476725366788216,173.657493295181,113
61.443989175107745,173.43068968467048,114
61.64928646983497,173.9469611825989,115
61.816536586387116,173.75048766949314,116
62.07923625114914,173.7868347823373,117
61.65604034759994,173.67831084378048,118
