elbow_flex,Wrist_flex,fnum
63.58603968483587,170.70496624295308,0
63.90127706248966,171.0532906898958,1
63.677444217833916,170.93315190236308,2
63.689598126718536,170.82971618804552,3
63.700725370721116,170.8997978892137,4
63.60637517333469,170.9613051705352,5
63.40221199178107,170.5749322645506,6
63.33764799302745,170.82481234154014,7
63.487124539205524,171.10393185258238,8
63.50281244885376,171.0366590935522,9
63.06461212537236,170.6634436401083,10
63.36850773364237,170.84490888267743,11
63.220599309889906,170.77051762259183,12
62.844222980797454,170.57921054893922,13
63.30931906564181,170.57752451094692,14
62.91396221304541,170.55581042925087,15
63.18493112160293,170.5040611871096,16
63.065148644897036,170.69117642646646,17
62.737614231693556,170.61278824873042,18
62.73192661302004,170.47834196151842,19
63.03250385208774,170.64283344253877,20
62.92378946102822,170.77949182862056,21
62.85507915888816,170.7471974410901,22
62.825743724654124,170.69050596358974,23
63.1978398115988,170.79637477346427,24
62.946167343635665,170.84989247863587,25
62.92680536557253,170.44056087209398,26
63.02141425496932,170.66071384875323,27
63.20606378377636,170.57129827455634,28
62.94930094615676,170.73144734149318,29
62.79410141816426,170.63168727211672,30
63.19852623529003,170.6843061108356,31
62.8758702572302,170.58521947512673,32
63.103216241199654,170.87440438805373,33
63.10609787710484,170.55455421771615,34
62.86008298316505,170.6649371151846,35
63.12750731517853,170.96658378709986,36
63.06177116032165,170.73184805281457,37
63.258954273143665,170.77064276149054,38
63.12497471100355,170.80919694823672,39
63.232497888287774,171.14719753844253,40
63.2296088505035,170.8574380143862,41
62.65839737036491,170.5874540240413,42
62.85746081995556,170.78432638744425,43
63.064470450426924,170.8400679326598,44
63.19933155427405,170.6837185206698,45
63.08893411866758,170.77530356813355,46
63.1747089752713,170.81697347982518,47
63.345025910733334,170.8583608581162,48
63.131154203535054,170.62129738344564,49
63.086050562487365,170.72770188678675,50
62.88907742974419,170.53090249397292,51
63.07988035832201,170.53889921372672,52
62.95783745970032,170.8063221345624,53
63.123515852725546,170.508905878222,54
62.730501480869485,170.70469136101065,55
62.84379686654394,170.65449972752083,56
63.2701354585341,170.63832133365506,57
63.007909905532394,170.67242438974176,58
62.870022817975325,170.38611525501756,59
63.07704263065305,170.66117901798825,60
63.1962354908307,170.52368028587128,61
63.239735330502945,170.83937203631655,62
63.13544324487616,170.61402222587708,63
63.15162545722027,170.76483711932522,64
63.11859651318465,170.61565000561967,65
63.021391189412455,170.4673663669492,66
62.830279700548715,170.57725381624547,67
62.741671277907955,170.63073954647257,68
62.98844252200581,171.09436353580335,69
62.59231539210335,170.425155194368,70
62.9769140865805,170.7609502349195,71
62.99614788080054,171.05749742222184,72
62.79215950918271,170.92089016345386,73
62.75214469106719,171.00962405340678,74
62.966075118536246,170.98525113175924,75
62.90898904179366,171.10113801504497,76
62.481372882991394,170.75006436685763,77
62.67781560048774,170.9831437827672,78
62.857840233887536,171.1446155045365,79
62.55170591466207,171.34197172220584,80
62.69946984611438,171.20866365558757,81
62.409114430022,170.92287901102355,82
62.83809345922257,171.45671617683843,83
63.085901273441976,171.8295259162073,84
64.46463780982158,172.29632442244827,85
63.6756487950877,171.78360851342455,86
64.28417253123615,172.64748428191353,87
63.578154809525635,174.36562524519564,88
62.67991878743249,172.14700897810232,89
61.101950422243114,170.47569790948663,90
59.57421656150701,169.66205675685663,91
59.501553485196695,173.7783903365058,92
59.36780654819148,173.6968088285518,93
59.04906589597703,168.8338064111693,94
57.84105749930237,167.61643221334268,95
57.57598767744956,167.1907651833138,96
57.24669101593944,163.78706027300228,97
59.28716671114516,161.0158968640373,98
64.06338339362878,165.6621081134646,99
66.29005570794698,167.95367168244326,100
65.85771419406888,166.38033155585734,101
