Shoulder_x,Shoulder_y,Shoulder_z,Shoulder_error,Shoulder_ncams,Shoulder_score,Elbow_x,Elbow_y,Elbow_z,Elbow_error,Elbow_ncams,Elbow_score,Wrist_x,Wrist_y,Wrist_z,Wrist_error,Wrist_ncams,Wrist_score,Hand_x,Hand_y,Hand_z,Hand_error,Hand_ncams,Hand_score,Joystick_x,Joystick_y,Joystick_z,Joystick_error,Joystick_ncams,Joystick_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-9.826796748752091,2.6750761588050205,99.19684915504223,2.491140904767257,3.0,0.4347988457015719,-10.896254004118058,8.569676732770674,102.58127902612158,4.279134626414373,3.0,0.9030762792866601,-9.712755066842167,10.773759884724422,93.92491507728913,6.412506614270229,3.0,0.29807983581189296,-10.076269763920953,12.07172937319518,89.89828686549072,2.793905829392487,3.0,0.2751627747987199,-7.3591715100067825,11.813545023953603,89.53412429031188,2.63584419418354,3.0,0.3140314219949676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-9.839090164519062,2.6583600717771225,99.27293477177382,2.7346018180553657,3.0,0.4347992260299239,-10.938678310214199,8.538757792379636,102.6238929472525,4.296930125933174,3.0,0.9030772931970655,-9.884690377771436,10.680253422650948,93.94341526915177,6.407217383516342,3.0,0.2980812917444163,-10.269674628028756,12.020932944855442,89.93204241331208,2.4539993378783413,3.0,0.2751638608120211,-7.40731216378259,11.866211786076807,89.69770445821017,2.2943759812956595,3.0,0.29912136536774653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-9.84122823082543,2.6688461381800717,99.2590102297792,2.7371738801001992,3.0,0.43479954159154444,-10.899880017498575,8.628473403535304,102.63626185952006,3.793930639899179,3.0,0.903081070990148,-9.911799297721764,10.699144815522809,93.9508622307366,6.3136954151436635,3.0,0.2980843400351702,-10.306624583963258,12.009690033557513,89.92883457819055,2.416520366261758,3.0,0.27516749148909775,-7.42242952311101,11.854424085171448,89.79554157280334,2.0312200407636953,3.0,0.2810410353150287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-9.86818809519037,2.6769187278419815,99.19274605944219,2.457834586312648,3.0,0.4347995069842701,-10.896838253700885,8.64638102886793,102.6261367382788,3.9288018892769245,3.0,0.9030846136924868,-9.915677110006728,10.707281743949617,93.91407553252398,6.078622053119159,3.0,0.2980886364641122,-10.240283881093259,12.0164306403524,89.90872598470412,2.7761495871394786,3.0,0.27517130297498443,-7.418813687503242,11.824763427215247,89.72486610328012,2.0770049968626743,3.0,0.27688527170192295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-9.883112739026146,2.697636802105487,99.14913003910297,2.5602314041035754,3.0,0.434799653709898,-10.862208849414356,8.712313982847677,102.64823301164364,4.173462562370164,3.0,0.903081321239031,-9.871250647989005,10.678419940603648,93.85895591134413,6.053714514922437,3.0,0.29808321168209273,-10.181347386821297,12.02958287137828,89.81631435328268,2.9657433116076994,3.0,0.2751687847718824,-7.406209557067656,11.797094662443643,89.6082050913692,2.0583305958070444,3.0,0.27667861729208754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-9.893165998984651,2.7227553817510044,99.0555684403631,2.6679094668668957,3.0,0.4347999542725757,-10.822352809580607,8.701903364043027,102.61983259316531,4.389558085043304,3.0,0.90308311299682,-9.84161674322502,10.671991301451868,93.69554567815594,6.20024250204859,3.0,0.2980899597258344,-10.119441428334895,12.055357729367698,89.70955473162832,3.3274411096781162,3.0,0.27516982117672345,-7.334807403032611,11.759868876829023,89.45883006510282,2.1429447570657936,3.0,0.28007053901062345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-9.911945815590737,2.7430627816236304,99.02636585025728,2.5974521140966265,3.0,0.4347994131698561,-10.859172123453082,8.60900520166023,102.48985572751357,5.016781430321978,3.0,0.9030833466725064,-9.761610791997807,10.662027111788277,93.53860371759076,6.362835372829539,3.0,0.2980883672406337,-10.006803380628893,12.064334021207713,89.689958186255,3.2012207489890554,3.0,0.2751703365178592,-7.283974514568852,11.743631409513853,89.29356879636877,2.2590745539438166,3.0,0.29541422855221827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-9.914097712795808,2.7748349434067694,99.03922394484782,2.8023139097739467,3.0,0.43479935031608363,-10.848521560018607,8.599420382722647,102.47049174687383,5.047228349839095,3.0,0.9030839013190233,-9.671807228351355,10.68091043483109,93.52577866332241,6.2016396682677355,3.0,0.2980886652620262,-9.896365472698015,12.124474289155089,89.74832760044691,3.1113979652458137,3.0,0.2751707488351686,-7.235637360528154,11.755557075826896,89.26433693779718,2.0904791241042804,3.0,0.3040281322783032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-9.952662323024004,2.77170544548113,98.96063433372031,2.797208845582778,3.0,0.4347993225761133,-10.808025327092222,8.63683823591728,102.45205554321,5.136228781894424,3.0,0.9030818963424595,-9.617153428535689,10.709622092892506,93.52250046571243,6.278064864733207,3.0,0.29808843100030674,-9.715760449428442,12.203860781427132,89.84614118333268,2.7544434082169342,3.0,0.2751695969810168,-7.213065045234525,11.754626042693225,89.24091470568294,2.067530805384372,3.0,0.31561240401358315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-9.972141379686692,2.755878127347482,98.96675135079538,2.8192169514203322,3.0,0.43479930716478715,-10.820808367562238,8.6219830319403,102.41476334247048,5.055256933870495,3.0,0.9030813876499917,-9.59430831995272,10.729136275598215,93.52214597091007,6.080027545674426,3.0,0.2980882910249893,-9.66881980937427,12.251370587884601,89.88187254565818,2.6245744147114007,3.0,0.2751692692086106,-7.175387117161805,11.743669709800212,89.23769214535648,1.9915724825644932,3.0,0.3178575658179943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
