Shoulder_x,Shoulder_y,Shoulder_z,Shoulder_error,Shoulder_ncams,Shoulder_score,Elbow_x,Elbow_y,Elbow_z,Elbow_error,Elbow_ncams,Elbow_score,Wrist_x,Wrist_y,Wrist_z,Wrist_error,Wrist_ncams,Wrist_score,Hand_x,Hand_y,Hand_z,Hand_error,Hand_ncams,Hand_score,Joystick_x,Joystick_y,Joystick_z,Joystick_error,Joystick_ncams,Joystick_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-10.304551559621084,2.7200903180713802,99.12877744443801,2.3815591044545603,3.0,0.43480438997394827,-11.341742441939743,8.823266114394897,104.73957577749391,3.131619573303251,3.0,0.903091607846729,-9.72327909956489,11.45207100801551,96.36290335109173,4.8678469616023134,3.0,0.2980854477476906,-9.297258224559284,12.91412241231828,92.82998162414837,2.9586556702072797,3.0,0.2751782717807336,-7.111003952451304,12.076341380126232,92.09294008515516,1.301379539791293,3.0,0.32120413415610655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-10.297783180386384,2.741413964785551,99.1837310242781,2.3490504889623636,3.0,0.4348044876623827,-11.390869251292663,8.763532354444855,104.73387822593475,3.5704428729300637,3.0,0.903089192613136,-9.725788197267226,11.443743067967276,96.36387297286261,4.782649083176639,3.0,0.2980862083785275,-9.299718224789386,12.911008485467676,92.83146136567292,2.895648571370852,3.0,0.2751787233513165,-7.111980306604252,12.075270589632101,92.09039324296411,1.2779854572370506,3.0,0.3212069667428772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-10.313625021998078,2.739511340947356,99.2098734110417,2.421073187267334,3.0,0.43480460267921023,-11.338949668953639,8.8076415766164,104.74286451642402,3.047908131688971,3.0,0.9030900836505713,-9.731122960798622,11.442980847675722,96.36777307887596,4.8953136009381035,3.0,0.2980858694932651,-9.299275746272945,12.91075573905449,92.82972660954891,2.904640797757443,3.0,0.27517819521415726,-7.109553206679871,12.073639195328223,92.09420329441254,1.309428445668135,3.0,0.32120606935353485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-10.330774415750179,2.7107707493087188,99.10199526316244,2.3941328504949335,3.0,0.434803069687561,-11.355918151692304,8.8401486158361,104.74910397943974,3.227625544867158,3.0,0.9030898716940979,-9.740682028781515,11.4396599454388,96.35726535315492,4.86475589117297,3.0,0.29808645693978464,-9.302112265052871,12.912209876891287,92.81562508264211,2.8398194780860386,3.0,0.2751788307978061,-7.114377270034595,12.077367657697776,92.0868991635132,1.2967354100426056,3.0,0.32120862160234775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-10.309434956198073,2.7055990684231137,99.13842137688307,2.2739903306081906,3.0,0.4348042559111687,-11.397469470136247,8.739399283119127,104.7014678583531,3.5344975359818,3.0,0.9030912306335548,-9.737606109597797,11.44509034689554,96.36407849603232,4.814403756383012,3.0,0.29808607174519486,-9.304390591761683,12.909740025326522,92.82301991415642,2.8760569212507328,3.0,0.27517851978813845,-7.1199517274799735,12.07596137593371,92.09070199460542,1.2867297150496657,3.0,0.32120280939719575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-10.31615241925827,2.7392134258282366,99.14095544760485,2.431850465707888,3.0,0.43480418107650537,-11.360033835246139,8.840156329195398,104.79564472008613,3.185997156368142,3.0,0.9030913638450584,-9.750302800239165,11.435728404944435,96.3745907567469,4.816353797286233,3.0,0.29808568010753345,-9.311734376193467,12.910448398938966,92.82742911532773,2.86621783227701,3.0,0.2751779266514162,-7.11318689630733,12.066834399692231,92.10121635043848,1.2289140736851412,3.0,0.3212051920177199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-10.344320725198418,2.7347384677809785,99.12306281642617,2.3050960822665822,3.0,0.4348050890352154,-11.390929394288076,8.769980861118116,104.77159257358755,3.5728868433718524,3.0,0.9030916704925508,-9.743863791925826,11.438579424509744,96.36882383241449,4.8288270467436245,3.0,0.2980833975862414,-9.304956500193462,12.911462694717734,92.8337216808533,2.8581841140163853,3.0,0.2751775735832956,-7.113889228073357,12.072126529176444,92.09825605774284,1.3044276060675197,3.0,0.3212036803968746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-10.30683982423575,2.727350783886949,99.11944818007424,2.3685341604787684,3.0,0.43480504042522117,-11.363620804818872,8.812406838368831,104.75747915693444,3.211750480178235,3.0,0.9030913176541429,-9.754129104985175,11.439842711181345,96.37414572187191,4.82947195225798,3.0,0.2980833158419643,-9.303625181040976,12.902734942946807,92.83812416950778,2.8203394612310926,3.0,0.2751773707678298,-7.116022977113139,12.074552468434412,92.11309721936283,1.26120847274577,3.0,0.3212053273201881,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-10.315663406491964,2.7121482365868586,99.1154808555099,2.4700337840865494,3.0,0.434804408153384,-11.398973803524774,8.748478099638906,104.74118631747086,3.609719318556543,3.0,0.9030917049472453,-9.747357989013718,11.445318572696321,96.38421704295298,4.811055311400245,3.0,0.29808331325758464,-9.307926919442837,12.909579582188504,92.84180731995208,2.786056443147802,3.0,0.27517759008963677,-7.122501223207749,12.073427123197575,92.11374188377928,1.2807348450802467,3.0,0.3212036327691299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-10.323665284829898,2.711487047604376,99.07114092199632,2.4325937592709317,3.0,0.43480485148874704,-11.354466179330263,8.821479831504233,104.73678952585296,3.150139818595163,3.0,0.9030917908072901,-9.743530658428316,11.445987707676805,96.37316337465732,4.807394751139562,3.0,0.29808358205525015,-9.307219304838155,12.909242320307941,92.84544419407293,2.7557480790883733,3.0,0.2751776542942166,-7.121158330659291,12.075925737207644,92.114414590522,1.2478262417333985,3.0,0.32120078672534025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
