elbow_flex,Wrist_flex,fnum
142.42431228151924,171.5373565346062,0
142.34826848531324,171.53364020302197,1
142.27200280502137,171.53000880166832,2
142.19568612512202,171.52683246294768,3
142.1200886593429,171.5239396018763,4
142.04438455808017,171.52138139943617,5
141.96736958430168,171.51929521983968,6
141.8893682901734,171.51832781747908,7
141.81116845217403,171.51861746389275,8
141.7347491358022,171.52029631634522,9
141.6616185938188,171.52377241089684,10
141.59194861499756,171.5290325736791,11
141.52558186888393,171.53605429954925,12
141.46265965535605,171.54454436673095,13
141.4041841409523,171.55426187730922,14
141.35219189592578,171.56527360905562,15
141.31009000067067,171.57795835086628,16
141.28000447934969,171.59239589919807,17
141.2645764615848,171.60832069086507,18
141.26669777649934,171.6252820870821,19
141.2882549733133,171.6423862385977,20
141.32840383114228,171.65792054579438,21
141.38503913217897,171.67041867341013,22
141.4542390199233,171.67851119860288,23
141.53272622094926,171.68162224987782,24
141.617335164318,171.67950816575345,25
141.70520904089045,171.6722651777033,26
141.79404006060383,171.66057890545906,27
141.8828633954752,171.64560014993472,28
141.97121208620743,171.62867088947786,29
142.05899005277152,171.6112764037124,30
142.14497726484262,171.59452575931536,31
142.22667818940295,171.57896397965024,32
142.3004382529164,171.56520103797016,33
142.36044216093492,171.55378077106894,34
142.40192341764086,171.5450155395514,35
142.4212078361247,171.53878722904258,36
142.41701146236687,171.5347232103744,37
142.38950372746658,171.53293093357846,38
142.34034179817397,171.5334513819836,39
142.27325777433862,171.53646222573113,40
142.1932661380527,171.54185200117314,41
142.10705474051616,171.54921300129246,42
142.02088658531974,171.5583116417641,43
141.93923392909952,171.56903883645052,44
141.86573169436392,171.5811705557199,45
141.8027169229925,171.5942874622122,46
141.7525493315884,171.60790943710157,47
141.71746535485153,171.6215533294394,48
141.6979508791447,171.6347405754676,49
141.69490729300003,171.6474150552787,50
141.7094216755491,171.65999318981625,51
141.74167963665323,171.67291592790932,52
141.7903798827401,171.68622058003962,53
141.85407575788486,171.69990893483396,54
141.93180333002576,171.71404953201187,55
142.0223985812085,171.72900554016147,56
142.12304521702336,171.74501777084714,57
142.23013585690853,171.76220437120162,58
142.3396150387562,171.7804396697979,59
142.44875590398897,171.79931572545905,60
142.55564457868823,171.81868055122288,61
142.65904313335963,171.8382249497346,62
142.75846017939628,171.8576762811767,63
142.8538021037454,171.8769114966319,64
142.9439409747453,171.89540006421302,65
143.02648015454034,171.91237043180823,66
143.09909551501053,171.9274340394,67
143.1590001347126,171.94059829799917,68
143.20411946435416,171.95246371893708,69
143.2339977041574,171.96386199377105,70
