elbow_flex,Wrist_flex,fnum
144.8448580851315,161.15205110914766,0
139.24756138371026,161.8877159701547,1
133.6367975389828,162.67261762563925,2
128.03553934379872,163.55450923283593,3
122.51058838855852,164.55048704522324,4
117.21694716789285,165.57507991079314,5
112.35108221154452,166.38802804074368,6
108.3352263053463,166.87334787089893,7
105.7649001401017,167.05311524487112,8
104.95249334671442,167.00584271455503,9
105.94042169964175,166.80995746838954,10
108.48663239121367,166.49684423893086,11
112.2122346390106,166.08371892603333,12
116.65458777338048,165.60896630496333,13
121.38851596448319,165.10596685637037,14
126.10080294411645,164.59159291369795,15
130.492607467087,164.09058553864804,16
134.30882498594258,163.64663630964037,17
137.34852979975037,163.2949068414117,18
139.4583631205198,163.04358404893952,19
140.4901262809353,162.89403634989347,20
140.32105785119373,162.84715133575355,21
138.88485639358572,162.90055377879978,22
136.19973740191872,163.07350406822334,23
132.3689867603588,163.3789405998289,24
127.55388255916982,163.82335748458416,25
121.93359549771155,164.40942596336276,26
115.69594629690761,165.09679274780726,27
109.09075522456139,165.7921428649533,28
102.51816488017646,166.42129574036437,29
96.51737509835299,166.90694129549948,30
91.65656966250947,167.3156637882642,31
88.5565499081813,167.73479982010667,32
87.50900390886035,168.15865181389387,33
88.45233261401431,168.54836071540674,34
91.12402300734728,168.93219032432816,35
95.1052829250328,169.34492383444987,36
99.99525590490357,169.80172999071394,37
105.4950365849111,170.2537962437023,38
111.28615629206902,170.62133783548128,39
117.06269717377533,170.8298470825315,40
122.56075732508144,170.85322900805107,41
127.58157803608455,170.67203913654419,42
131.99340772674904,170.29607939730764,43
135.7144725299385,169.78549763098798,44
138.6975096945875,169.25326476854667,45
140.94604644573133,168.83078975745443,46
142.54035524978795,168.58779637123374,47
143.61595055520078,168.5026608675717,48
144.34743134068555,168.48668725904082,49
144.9083044555291,168.44467013432723,50
145.39518835003716,168.29674626379418,51
145.81093070507828,168.00576678861077,52
146.13083755109767,167.59410726213517,53
146.35773025021976,167.1081684762033,54
146.51957130128878,166.60892800278066,55
146.6599592397158,166.1526884886971,56
146.8142532383208,165.7841115009185,57
146.9944357076214,165.5310481524994,58
147.19000787880577,165.40160343446507,59
147.38919589265635,165.38482195495135,60
147.59049013534872,165.45193066753856,61
147.78371870782442,165.57313420559723,62
147.9509284729497,165.7251933254792,63
148.07891907049267,165.897120491631,64
148.1628975947513,166.07583970710215,65
148.2002818916836,166.24818120078538,66
148.18577225708478,166.4142863409127,67
148.10998791204645,166.56628657102596,68
147.96183776206723,166.69808711599904,69
147.72765667797043,166.8057632016062,70
147.3959342506357,166.89050563216787,71
146.97813779061525,166.95613305800129,72
146.4956114976524,166.995194804736,73
145.9740207741911,166.9962072570752,74
145.43567089257198,166.9641397137944,75
144.90798397842553,166.92153400549762,76
144.41523273432605,166.89411897881126,77
143.98160020919275,166.88510755525854,78
143.62236636299167,166.88745748613093,79
143.33752939222143,166.88086194333067,80
143.12485919975722,166.8443634526868,81
142.97291240685996,166.76956710755482,82
142.87254784528008,166.66049405937136,83
142.80343560407744,166.52821358058722,84
142.75600170108208,166.37324741515835,85
142.71503047860895,166.20011370448066,86
142.66537378985853,166.02230665683558,87
142.59489772754543,165.8594294610946,88
142.51868317732618,165.73020421996222,89
142.46217589881292,165.63437154075893,90
142.44966549674405,165.57527392731606,91
142.4850132824299,165.54984308389476,92
142.5597491425797,165.5528396395152,93
142.65571195604844,165.58175925234752,94
142.75417824666047,165.6372369110886,95
142.8405759278541,165.7154009901408,96
142.90088411090426,165.8014516396172,97
142.90951437681503,165.90699773543278,98
142.8742365136031,166.01241330828066,99
142.82606735644785,166.10974793916407,100
142.78495868338618,166.1923079747898,101
142.75338293614533,166.25909307316215,102
142.72096234655723,166.31345375272315,103
142.67670778642133,166.36138588481194,104
142.62289542799675,166.40400414368582,105
142.57067481550072,166.44675797930793,106
142.5286559919971,166.49588193585492,107
142.50416010980024,166.5519861812346,108
142.498987773956,166.61451208233342,109
142.50833889604013,166.68463003973662,110
142.5269211599896,166.76174472587346,111
142.5366716975125,166.84045808641767,112
142.51671226190984,166.92004013055902,113
142.46152499728439,167.00371285239288,114
142.37790201423388,167.08247036180217,115
142.2729923299439,167.15399341143728,116
142.1744445848635,167.21261324131535,117
