elbow_flex,Wrist_flex,fnum
34.76172810961239,172.34305018454026,0
35.64014790241827,171.84296744057855,1
36.66030978161746,171.3094879146102,2
37.9933126572415,170.7320108469339,3
39.766769908809295,170.11833119851664,4
42.03228474879905,169.48757464830692,5
44.76043792854581,168.8651606647653,6
47.894404719266674,168.2851099270006,7
51.38351441621463,167.77309009237362,8
55.180276325346625,167.36294727961217,9
59.22343349296675,167.0680045978952,10
63.46879599933743,166.86961391982862,11
67.89732953570942,166.73874725306345,12
72.48867228960717,166.65150237607398,13
77.19296763744808,166.60065220778384,14
81.95252585035927,166.57429847949484,15
86.69369615271206,166.56503838731106,16
91.32389884118133,166.56914104744158,17
95.76429128012215,166.58693001356858,18
99.95763601879696,166.6143497072285,19
103.86610796310578,166.6434605584147,20
107.45809408563859,166.66043928436025,21
110.71702567372282,166.65733175356314,22
113.63965865666523,166.63493558765853,23
116.24447830273269,166.60403618803613,24
118.55462100240833,166.57356801180615,25
120.61245660061076,166.5480626264552,26
122.44631894442415,166.5305815236253,27
124.05885228911431,166.5167459539006,28
125.44487913668183,166.49999570372123,29
126.6210396929404,166.47998817798185,30
127.6112836501876,166.46400187558714,31
128.44838235286713,166.45934367757025,32
129.16097847254017,166.468477277869,33
129.76998386223758,166.49498351202442,34
130.2958807099967,166.53849762661824,35
130.75700591855824,166.59667653676874,36
131.18287734367254,166.6576945854024,37
131.6011767257178,166.70232585489225,38
132.0349472209778,166.71220138887165,39
132.48807766693344,166.671470129115,40
132.945321520228,166.57800103399572,41
133.39812270387068,166.4498929313164,42
133.83738668160876,166.30654923339347,43
134.26147730300409,166.16593049351118,44
134.66395317695103,166.04158749684376,45
135.0290375675909,165.93560472250934,46
135.34302021168358,165.86833261155653,47
135.60587397598374,165.8564297269626,48
135.81545121435633,165.90533944527317,49
135.97021644310578,166.00637352264366,50
136.07428831002832,166.13880241798697,51
136.12602733622637,166.29057945047526,52
136.1250177930277,166.44937614091378,53
136.07072285340143,166.60453904466652,54
135.9612497119431,166.7499585991833,55
135.80405518890035,166.8826817488717,56
135.61275015937798,167.00526316296438,57
135.38825188018677,167.13892726369852,58
135.12151684481123,167.29464669025515,59
134.80468368818168,167.46686642564825,60
134.41807908665652,167.6301385786335,61
133.94580223214282,167.75735011461236,62
133.39655570448554,167.83280734122906,63
132.79494467224058,167.859508351407,64
132.16114091623217,167.8473295674111,65
131.49682966353288,167.79610753295316,66
130.8157871103169,167.71036702418826,67
130.1165054864546,167.59927536068184,68
129.38339934318074,167.484429082119,69
128.594691642417,167.38538441503394,70
127.7347696207761,167.31232403646334,71
126.78837364909526,167.26541434615413,72
125.77072534667006,167.2382080258791,73
124.72541388041945,167.2220583403613,74
123.68826837707385,167.21051466541843,75
122.68630788182098,167.20155015867152,76
