elbow_flex,Wrist_flex,fnum
134.07478689961619,162.36005310828193,0
134.18294190681274,162.3942417499758,1
134.29024944347864,162.4276353969753,2
134.3883531905496,162.4575382214252,3
134.4728022997227,162.4807334752475,4
134.53643527217417,162.49445624935447,5
134.5738475071167,162.49460463198892,6
134.58101475293788,162.47769391026256,7
134.55483312416007,162.4448298478849,8
134.49780088074155,162.39914343613725,9
134.4122630800036,162.34343586286568,10
134.3046964047526,162.2794400873476,11
134.188302394245,162.208815165147,12
134.0752731658083,162.13507184578694,13
133.97560947928395,162.06244164904123,14
133.8936021605674,161.9951401666041,15
133.8284266191147,161.9374282297743,16
133.78004753611208,161.89244864514214,17
133.75087978439225,161.86367601602151,18
133.7454959162318,161.85336635312174,19
133.7727969517649,161.86135582797266,20
133.841844218213,161.8868806019257,21
133.95700709452998,161.92610693740306,22
134.12092625337274,161.97612973916438,23
134.32943488660334,162.03262457101147,24
134.57486208495257,162.08941766923746,25
134.84732787391425,162.1404200643722,26
135.13048927814663,162.18049929391637,27
135.41061395301415,162.20785711881754,28
135.67714573166913,162.2234649712707,29
135.9186613726125,162.23062481344428,30
136.13181787990268,162.2329551942029,31
136.31743670794523,162.23409611665267,32
136.4847400198681,162.23791515757773,33
136.63954410346645,162.24933524679332,34
136.7773020376925,162.27212574621473,35
136.8854417830639,162.30947649140228,36
136.94542366589243,162.36200821711554,37
136.93802159398857,162.42863082732114,38
136.849563180013,162.5081384373634,39
136.68274934695714,162.59868698211363,40
136.4574606540777,162.69769603812102,41
136.20352673123801,162.80194352547494,42
135.95757612864088,162.9073601519894,43
135.74614765482204,163.01113840034193,44
135.57632913610544,163.1118424291444,45
135.43054595363992,163.2091737746937,46
135.28143905181145,163.303453837965,47
135.11435496769374,163.3944237049251,48
134.9287905953543,163.477657991721,49
134.7411409242968,163.54397900948302,50
134.57050467894805,163.58239641899456,51
134.42978990551623,163.58592874815918,52
134.32346843751824,163.55235110317702,53
134.2521163242462,163.4861044225511,54
134.2111613257069,163.39809950542886,55
134.1842413686595,163.30027459699622,56
134.15702924663594,163.2092248865568,57
134.12240728456698,163.13844082244205,58
134.0824177032163,163.0952256544015,59
