elbow_flex,Wrist_flex,fnum
147.6690485289195,175.30955302554682,0
147.8353292381964,175.36244554530563,1
148.00074825721825,175.41616833922606,2
148.163630873891,175.47102127808677,3
148.32222013302433,175.5239391876807,4
148.46092824521392,175.56537909188134,5
148.56371504695707,175.58649547179542,6
148.62837084177093,175.58227734464816,7
148.67084514794425,175.552684758729,8
148.70759449359082,175.4995467374554,9
148.74532968421047,175.41990342028552,10
148.78640848042298,175.30753446157104,11
148.82486513417336,175.16447281226309,12
148.85195408345857,175.00974679429712,13
148.86176177359098,174.86103437684923,14
148.84602659126088,174.72468125582736,15
148.8045569075094,174.60615538891304,16
148.7490670276083,174.51060446836712,17
148.69004478011246,174.43627287550092,18
148.63785446040822,174.37010482591077,19
148.59055804375197,174.29153508047756,20
148.52385821826581,174.17189708948945,21
148.39833982396425,173.98500993017558,22
148.16569654327122,173.7205343620556,23
147.77841837011627,173.3767570183401,24
147.19456403880545,172.94987891903162,25
146.3832868318501,172.43685807770993,26
145.32160402848035,171.84037865294263,27
143.92650263990586,171.15889544471673,28
142.11605714821937,170.41196653629692,29
139.86253324584874,169.65503520322338,30
137.23805404078902,168.97710034297992,31
134.4385971836829,168.46094464003892,32
131.7194271826847,168.1387940663271,33
129.35201710252318,167.99960640377594,34
127.5633969460281,168.01778705012924,35
126.51068836711697,168.16761441835442,36
126.29084391438965,168.44208119645836,37
126.93545076733875,168.84791892648457,38
128.39177438948929,169.38867800648242,39
130.5066503958627,170.0543706319991,40
133.03992040694436,170.81747017737018,41
135.70398918700369,171.626454395265,42
138.23474420348708,172.41577712983963,43
140.44800051304142,173.12504335708851,44
142.30894627913145,173.73360157362438,45
143.94742135814926,174.2796860437192,46
145.45849748102694,174.8003603256295,47
146.8431529708095,175.30729213521397,48
148.0441876273362,175.79093596706429,49
149.01584334595387,176.2369807910147,50
149.74124393341788,176.63404639286625,51
150.22749822218012,176.97202462967084,52
150.49734498828602,177.24026414282054,53
150.59407385182598,177.43056843233376,54
150.5679778140404,177.5421499527181,55
150.47819169779882,177.58553659466324,56
150.37658318096206,177.57839999285892,57
150.30439107418545,177.53859104137277,58
150.28062836833266,177.4783406542488,59
150.307983755818,177.4035368762494,60
150.37245730594137,177.31241208717768,61
150.4485595113489,177.19714266681555,62
150.4979442174647,177.04681494691417,63
150.48282922778176,176.8533312152414,64
150.3789051243922,176.61484619540423,65
150.1781687377977,176.33779352224212,66
149.88148907306217,176.03499725682036,67
149.49922197094384,175.72270663608214,68
149.051478374327,175.41856283717365,69
148.57044379841565,175.14006799502044,70
148.0952688413038,174.89664677148622,71
147.67389435201613,174.68941210204858,72
147.34763181466482,174.52293117531028,73
147.1421487071593,174.40070734777376,74
