elbow_flex,Wrist_flex,fnum
134.19747924026382,158.08623744959027,0
134.17645142996915,158.07523819217715,1
134.15298798430527,158.06684348207023,2
134.12596123340603,158.06078956895527,3
134.10127979483346,158.05859797300886,4
134.0945229223098,158.06118897841247,5
134.096414120631,158.06555125565188,6
134.106743274467,158.069764619124,7
134.12990803206145,158.06960033230587,8
134.15619254289894,158.0644396459076,9
134.18715447069746,158.05793489084732,10
134.22427799087086,158.05063380266816,11
134.2595409741356,158.0387295187081,12
134.29148862687052,158.01890518900123,13
134.3266096105224,157.99941809358054,14
134.3598437589121,157.98452290993876,15
134.38553945410098,157.9734424077211,16
134.41445791406326,157.96315718074916,17
134.44501956858502,157.94633241478994,18
134.48062480409092,157.92269382175203,19
134.52832622235985,157.89907276898893,20
134.57581365506647,157.8781635733262,21
134.62552575216748,157.86206073785462,22
134.67920558607287,157.85387424966098,23
134.7364763824052,157.85498908260837,24
134.79411049849267,157.8639510183609,25
134.85238183011867,157.87651798350956,26
134.92230034325175,157.89024158941325,27
135.0073825087793,157.9101374036245,28
135.10812775157464,157.9382832100224,29
135.21131874105052,157.977550934767,30
135.31109422569915,158.02060767707502,31
135.40017076311037,158.05979536229967,32
135.46557831908876,158.08168267130424,33
135.50112491613513,158.07849140926078,34
135.5136506094783,158.05471749922918,35
135.506728347287,158.0096206812361,36
135.49021367508783,157.94252704481784,37
135.47098714451093,157.85362234701736,38
135.4176883281706,157.73263730996422,39
135.29241946678255,157.5723995196918,40
135.0827426478831,157.37993716746666,41
134.8182203521093,157.17631021749463,42
134.5375426947889,156.98105452399983,43
134.2738552632598,156.8104209179087,44
134.06027809563673,156.66554816457395,45
133.9217072286728,156.53574113825638,46
133.86863660199324,156.4009550425082,47
133.8887374648296,156.23952955978302,48
133.9440692626708,156.04359492768907,49
133.9884470091258,155.83852966844688,50
133.9894351723157,155.63013678856979,51
133.936888470881,155.41635066264303,52
133.8510946861399,155.202484494235,53
133.75843966160508,155.00337220088167,54
133.66317906217716,154.83747233681655,55
133.57765164715366,154.70780287266632,56
133.51491297396333,154.6208196078446,57
133.480891641472,154.57740228182328,58
133.4867520796001,154.57084495389967,59
133.53779430307293,154.58392589968778,60
133.63184484041727,154.5917653898947,61
133.76596859721278,154.57968074752162,62
133.9487532046828,154.5459705586967,63
134.1740648523238,154.498253074227,64
134.4065428512036,154.43956921197102,65
134.63620807616653,154.3776822874873,66
134.85459236100215,154.30937763762086,67
135.04531630021222,154.22270791815944,68
135.2373272293899,154.11765533067177,69
135.4515652948441,153.99689594899013,70
135.68776918136575,153.86227870556723,71
135.898789465473,153.72519117061728,72
136.04844805158285,153.58925511041468,73
136.10303826512725,153.4713842101224,74
136.0499673653232,153.38499920153328,75
135.90020248318697,153.3351010051649,76
135.6723786372093,153.31198177378602,77
135.3978659029435,153.31011164993035,78
135.12430326775177,153.32962522910933,79
134.8821553623981,153.36839131776307,80
134.69019128416875,153.41932926607083,81
134.549411825587,153.48179655005367,82
134.44273736466516,153.55761133073167,83
134.34246699454914,153.65102789849763,84
134.2190152717567,153.7646165687742,85
134.04499869897577,153.89689583450243,86
133.79539345753406,154.04725751593534,87
133.46927244548127,154.20312689427698,88
133.08513449336854,154.34297255247498,89
132.66841836502599,154.45693093278814,90
132.30741000633176,154.5623018594553,91
132.03351218224768,154.66732780784216,92
131.85303042980343,154.77830421530743,93
131.75974004817922,154.89758804264818,94
131.73886263629285,155.026595557386,95
131.78571563616862,155.17535808832218,96
131.90025673182484,155.34580636357413,97
132.10250367599681,155.52685849155043,98
132.41075233939875,155.70848007030028,99
132.81325973411253,155.8879710824313,100
133.27259864146785,156.0604731724927,101
133.7717921436855,156.22656325251293,102
134.28513471004928,156.39437374493022,103
134.7575122211129,156.572547153118,104
135.1491706164966,156.76347799450673,105
135.45724065260274,156.97298688751317,106
135.70436819820702,157.20448481628242,107
135.92940433768442,157.44531062847844,108
136.15495861991405,157.67136202182095,109
136.38947264297698,157.8684973482809,110
136.64070227538738,158.03073230638708,111
136.8998549736667,158.15463696538887,112
137.1440256969998,158.23983736306005,113
137.34671028175921,158.28158468450613,114
137.49886365960748,158.28227335321594,115
137.60236546564087,158.2680007237794,116
137.697072081671,158.2483450591663,117
137.83277714384147,158.2135323268516,118
138.0634164949795,158.1515309261972,119
138.42412413922844,158.0561816946063,120
138.94465631187768,157.939717652995,121
139.65131784782824,157.8269807757028,122
140.53344094407936,157.7380678916531,123
141.53097275564963,157.6665790395968,124
142.59266213243947,157.58659746367775,125
143.64884059244332,157.4548504724449,126
144.66391601668707,157.2363864066445,127
145.60694997593163,156.93313588015437,128
146.44887098727833,156.60177593685776,129
147.1395911680348,156.36149760997975,130
147.61155744436994,156.2872325779885,131
147.80577225704246,156.3752317449449,132
147.68720228473748,156.56829816918167,133
147.29195720273518,156.8124680978379,134
146.68041603023218,157.05152669290285,135
145.909225375268,157.24632535184483,136
145.0616223518278,157.39234909815232,137
144.24865711073184,157.49522861867288,138
143.5283032126682,157.5602704894255,139
142.91354440251334,157.60605670548037,140
142.38657289000477,157.66320696883037,141
141.9247828263605,157.78499619489637,142
141.476617996563,157.99861934377734,143
140.9718551126174,158.30089632522623,144
140.37743362785906,158.62043906827284,145
139.70647685715787,158.89492653427467,146
138.99579659903245,159.06807225027663,147
138.29271740358465,159.12132912935638,148
137.65306551068292,159.06524946854265,149
137.10584592701642,158.9116573340148,150
136.68713607385325,158.68449759908603,151
136.44775374121588,158.4449201302624,152
136.37368738685652,158.24698778547608,153
136.43573074420445,158.11704999374098,154
136.58517193113815,158.05674676607867,155
136.76574504369052,158.04721177216612,156
136.935677715029,158.0589302163808,157
137.06448974967432,158.08658702485673,158
137.13115510418515,158.1279278883593,159
137.1133403928809,158.16502083239186,160
137.01366096068887,158.19399802841713,161
136.85058284550016,158.21160101187186,162
136.65698875723004,158.20265684986808,163
136.47869844963074,158.16147953234892,164
136.36394213850306,158.09696613131646,165
136.31303439555802,158.02103533216288,166
136.30940669769618,157.94466654094563,167
136.31519169783593,157.87399547600526,168
136.3033658317432,157.81895306678456,169
136.25918358202375,157.78736242583037,170
136.18371663711028,157.7743207055427,171
136.06577318621189,157.7681540895808,172
135.89485517548042,157.7586435849646,173
135.68542540965208,157.7432664353145,174
135.46017406221782,157.7272523967586,175
135.27436142295429,157.724937729591,176
135.15614260598102,157.7440356744139,177
135.10681937570993,157.79211698341913,178
135.12059133162097,157.87353202661694,179
135.1923191828741,157.9889023703484,180
135.3176290311444,158.13068368048667,181
135.4864145785097,158.28347349401216,182
135.70327310635383,158.4319979298001,183
135.98031557971527,158.54729154743424,184
136.39584693602146,158.60942284520178,185
137.06682036663304,158.60727438791707,186
138.0512457522366,158.5404451908723,187
139.3559187071219,158.40926627464535,188
140.8427853731614,158.20026041153838,189
142.37229798680957,157.91888828309473,190
143.79480429064716,157.60252691287445,191
144.95216312319187,157.28820565346814,192
145.76748645710944,157.01754650908688,193
146.21597587795833,156.89901310329955,194
146.2474167690011,156.924742504492,195
145.87653497423145,157.00435727350919,196
145.2162819157821,157.0921530124603,197
144.42479539093387,157.19185566520315,198
143.65689482632274,157.29626129142366,199
143.008153792979,157.36608415189653,200
142.52303061825467,157.38507797511787,201
142.21516499379874,157.3528428219238,202
142.06286357620144,157.28463016279773,203
142.0052791834837,157.19849582842576,204
141.98182379508657,157.1085778801623,205
141.94596782737437,157.0611893912723,206
141.91802945636485,157.07736329934912,207
141.89602610888565,157.1636621074259,208
141.80592084245998,157.29396972190847,209
141.55912927415065,157.4280520096465,210
141.03835851624584,157.52647850803544,211
140.23411181232822,157.53217214481376,212
139.19731069284575,157.3467539975822,213
137.9548204120177,156.9899778462018,214
136.43467259822438,156.5291295238996,215
134.42233311578642,156.0323682799044,216
131.62109079372422,155.55297228001726,217
127.80687209695576,155.11078676621432,218
122.83041497340736,154.65219490988773,219
116.60495891562545,154.04716131905965,220
109.16409241909992,153.21561335359738,221
100.60679922729629,152.05666206429387,222
91.17287704790004,150.3940047244181,223
81.36265367293112,148.01367082882035,224
71.95713338447408,144.65180830745334,225
64.08618825684518,140.04005044744392,226
59.05624338601981,134.058349894274,227
57.947876156987974,126.80953149047242,228
60.96333755775994,118.53908238936714,229
67.06990815092551,109.7448128517494,230
75.10188248746088,101.25957719507812,231
84.19036361280837,93.89027872500674,232
93.59454783409534,88.08001389016684,233
102.33044740190195,83.7775182246494,234
109.70661342016689,80.77739626838074,235
115.52229895842686,78.83056638037716,236
120.12759965029929,77.54877388759888,237
123.7385403914683,76.83101445916348,238
126.50060030911193,76.74138955696213,239
128.39571424676117,77.49013403936098,240
129.24759775322576,79.35984067821506,241
