elbow_flex,Wrist_flex,fnum
63.421096165874026,170.71716272815124,0
63.73707838383694,171.0642836525328,1
63.51487410301945,170.9459045535622,2
63.52759404671827,170.84292570811178,3
63.54013182358494,170.91419681526918,4
63.44307801765738,170.97577505568077,5
63.239852695138985,170.5880218405354,6
63.17567040331551,170.83750251142064,7
63.325966075031864,171.11758394714093,8
63.341294017015315,171.04945446982003,9
62.89977210141595,170.67325719683205,10
63.20638336026983,170.8582868675458,11
63.05805835699601,170.7826450989027,12
62.683958559464386,170.59235308454845,13
63.14871679268231,170.5887640359875,14
62.750014147452355,170.5678892560714,15
63.02498470485594,170.51847840525323,16
62.90501691410666,170.70651641211447,17
62.57327989810003,170.625031996206,18
62.56769659948595,170.4923815640391,19
62.869713903761806,170.655530997202,20
62.76710825109723,170.79630503648644,21
62.69499856600405,170.76325319921037,22
62.66497802575735,170.70469940676514,23
63.039142184102275,170.81255658413846,24
62.786030964016085,170.86651107546743,25
62.766328582865206,170.4546355508568,26
62.85965182368179,170.6741534582745,27
63.044204794938885,170.58453349805526,28
62.7901934675536,170.7472843552887,29
62.634721615340666,170.6473807692859,30
63.03881365214466,170.69994865104823,31
62.71751708466908,170.5998763610645,32
62.94550879688421,170.89082179735124,33
62.94807804576441,170.56904222598678,34
62.70117901598222,170.68099700575945,35
62.96815720504776,170.98235319930302,36
62.90374128307881,170.74836402077014,37
63.097333377326436,170.78430125717264,38
62.9656502805487,170.8238633913745,39
63.07428950706404,171.16421704568384,40
63.07234649097808,170.87275944220207,41
62.49775552764155,170.60160346628635,42
62.697806828460344,170.7984232700354,43
62.90224624851168,170.85549289078747,44
63.04244869338056,170.6991610063029,45
62.928933223335974,170.78928840617795,46
63.015344867397765,170.83296821761581,47
63.19030528668414,170.87558191002492,48
62.97299333651999,170.63577106759956,49
62.92536970813218,170.74182949144242,50
62.72966634147817,170.54590646286266,51
62.91940581444099,170.55149258592405,52
62.80110505097576,170.82026678262636,53
62.964125697744755,170.52162891949408,54
62.57106801396981,170.71937348207493,55
62.68667843661847,170.66960658520512,56
63.11291803320974,170.64987999193136,57
62.85114659306499,170.6887691886697,58
62.71180000562938,170.40035412784687,59
62.917882277832966,170.67642202346596,60
63.03911000841254,170.53729768582568,61
63.08232764146648,170.85475301012065,62
62.97704465729842,170.62856214207835,63
62.99546112673941,170.7795502427573,64
62.96200583613605,170.63122877070037,65
62.863082314827736,170.48250366646698,66
62.67419579110956,170.59378529604743,67
62.58353212292817,170.6458833142975,68
62.83337957915977,171.11018676791528,69
62.43325169415835,170.43949462473796,70
62.81814221481622,170.77726564214322,71
62.83930397274129,171.0747382077397,72
62.62840329726608,170.93297600911583,73
62.587165446850236,171.02217006798764,74
62.79692011300925,170.99814340978998,75
62.74156677697953,171.11458005992503,76
62.313594512016394,170.76315516942245,77
62.51233409510544,170.99926632224006,78
62.69603748395814,171.16019570644193,79
62.38978159538532,171.35982151713807,80
62.532357576856754,171.22545483133322,81
62.241857462192684,170.93984784616384,82
62.67195819751106,171.4764369254452,83
62.93042537286498,171.84929804414924,84
64.31637712290521,172.3195719512808,85
63.524609488678664,171.8029093128092,86
64.13046900496376,172.66601591421303,87
63.41013581155075,174.385106177093,88
62.52432511609117,172.16998777609808,89
60.9579056329577,170.49776514395785,90
59.45709570731775,169.6759930225532,91
59.38081613046904,173.80382743721304,92
59.23882454977479,173.71685707468896,93
58.944126869782245,168.84620981675775,94
57.708116032954344,167.66188818266147,95
57.44345559792998,167.2376802249103,96
57.13290260023589,163.84725006312624,97
59.177792300792596,161.09620217805653,98
63.985109763091565,165.6517678333269,99
66.23310793777307,167.96281543685998,100
65.81011338698742,166.3990195648,101
66.99860879107615,171.58103090643795,102
68.59405875575253,168.99022080107093,103
71.39684761341802,169.2572953814082,104
76.3639266047432,166.7185064844905,105
79.54795320100163,165.95442196028134,106
82.6935743239371,167.23564920544908,107
82.44365531932452,165.8654046132912,108
80.47854464394625,163.93201420644127,109
79.3459610276866,164.05934040586956,110
79.81926479008204,164.78626401942856,111
80.37751561808952,165.35439062408435,112
78.33466697562623,163.14351534823606,113
76.59290390131892,161.00333547627923,114
75.14941953634039,163.4714214692847,115
73.9967113367236,161.81545304558853,116
73.88220804235006,162.917307145109,117
73.65692098414105,164.540059879063,118
74.19570984438185,166.12864555957572,119
76.41033242058877,166.4171695330983,120
74.92186977979146,164.14837683539778,121
72.34291161099762,163.9931758301827,122
72.05270682069225,166.2896119897653,123
71.23906274148736,165.52714439167582,124
72.05855319626515,165.29659859183886,125
71.95429563897943,163.22528052293882,126
71.63318470548654,167.49639193827525,127
71.52531834723577,167.19179707276606,128
71.32365711444832,166.3404147568901,129
70.08852865180104,165.5015052464412,130
69.23643751284587,160.96819987048485,131
70.24938916625636,162.90415203200308,132
71.60166907491565,166.16289449106733,133
71.45997238060961,166.28412081500326,134
71.03784159373507,166.3075644375638,135
69.37390129833678,162.1663797516376,136
68.95766422425791,162.25528176258254,137
67.53387198444481,162.64366628203817,138
66.84586044861042,163.2657785367743,139
67.19791414695959,163.55189976290853,140
67.38437441502732,163.0409880579702,141
68.70542559103244,167.57728669665732,142
68.46776701464209,166.31067620309824,143
68.53718290206302,167.0313519781317,144
67.99372658325314,165.45304902916666,145
