scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,421.6120910644531,208.8474578857422,0.9989116191864014,396.9283142089844,251.75686645507812,0.9899499416351318,449.08831787109375,301.2150573730469,0.9980193376541138,473.9559631347656,311.6981201171875,0.9984291195869446,457.06005859375,325.13897705078125,0.9994710087776184
1,420.3839416503906,208.7412872314453,0.9992448091506958,395.26580810546875,251.4062957763672,0.9899677038192749,445.81744384765625,301.8128356933594,0.9955886602401733,470.4007263183594,311.7724914550781,0.9979807734489441,456.5220642089844,325.75421142578125,0.9986044764518738
2,419.6256408691406,209.0272674560547,0.9992986917495728,393.3963928222656,250.9093780517578,0.9880602955818176,439.8270568847656,299.58935546875,0.9979183077812195,465.1731872558594,311.58465576171875,0.9983934760093689,454.90728759765625,326.37750244140625,0.9958122372627258
3,418.52423095703125,208.69580078125,0.9994307160377502,390.7835998535156,250.70932006835938,0.9867880344390869,438.37225341796875,298.52813720703125,0.9986717700958252,464.6228332519531,311.39263916015625,0.9986802935600281,453.3628234863281,325.3066101074219,0.9746755957603455
4,417.5985107421875,208.5032196044922,0.9993054866790771,389.3479309082031,250.830078125,0.9921349287033081,437.5042724609375,299.18145751953125,0.9991424083709717,462.6764831542969,311.36029052734375,0.9991523027420044,452.4521179199219,324.6037902832031,0.9683132171630859
5,416.4917297363281,208.30221557617188,0.9989053010940552,387.58984375,251.32469177246094,0.9933789968490601,436.0714416503906,300.1338195800781,0.9995255470275879,460.890625,311.1211242675781,0.999549925327301,452.53179931640625,324.7332458496094,0.9677757024765015
6,416.128173828125,208.98106384277344,0.9978221654891968,386.0074157714844,251.45758056640625,0.9934505224227905,436.0764465332031,300.294189453125,0.9995028972625732,460.48260498046875,310.3879089355469,0.9997525811195374,451.9230041503906,324.393798828125,0.9415994882583618
7,414.4488525390625,209.0742950439453,0.9977709054946899,384.6025085449219,250.8910675048828,0.9947046637535095,436.0318908691406,300.7829284667969,0.9995118379592896,460.7193298339844,309.711181640625,0.9997795224189758,452.4809875488281,324.7160949707031,0.9560932517051697
8,414.6651306152344,209.2539520263672,0.997789740562439,384.04290771484375,251.0274200439453,0.9947240948677063,436.3569030761719,301.0023498535156,0.9995362758636475,461.6419982910156,309.3597106933594,0.999808132648468,453.14984130859375,324.1078186035156,0.960713803768158
9,414.7528076171875,208.4164581298828,0.9974663257598877,385.833251953125,251.30958557128906,0.9951093792915344,437.2054748535156,301.72393798828125,0.9994814991950989,462.6386413574219,309.9390563964844,0.9997273087501526,454.4949645996094,325.1902160644531,0.9446703791618347
10,415.3582458496094,207.1542205810547,0.9986490607261658,387.05413818359375,249.9173126220703,0.9977380037307739,438.0503234863281,301.12603759765625,0.9990369081497192,464.610595703125,309.7979431152344,0.9995185136795044,456.24822998046875,326.27392578125,0.9341016411781311
11,416.1507873535156,205.5857696533203,0.9988722205162048,389.44085693359375,249.60337829589844,0.9966080188751221,442.86322021484375,302.2829284667969,0.9982460737228394,468.53472900390625,309.47503662109375,0.9997479319572449,459.5083312988281,324.8658752441406,0.9917188882827759
12,417.1039733886719,204.90895080566406,0.9991714954376221,392.5934143066406,249.702392578125,0.9916709661483765,444.9362487792969,301.5803527832031,0.9983524084091187,473.50433349609375,309.1292724609375,0.9993231296539307,463.867431640625,324.94207763671875,0.9830148220062256
13,417.7135925292969,204.08154296875,0.9993612170219421,395.202880859375,249.00802612304688,0.9920801520347595,450.5479431152344,302.1754455566406,0.9992307424545288,478.2322082519531,309.530029296875,0.9993253946304321,468.7930603027344,325.3105163574219,0.9813330769538879
