scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,415.3426513671875,216.2847442626953,0.9984742999076843,364.5184631347656,257.9873352050781,0.9970840811729431,421.31658935546875,309.2142333984375,0.999640703201294,446.4670715332031,313.85650634765625,0.9985968470573425,437.7110595703125,326.6454162597656,0.01779942773282528
1,414.592041015625,216.37664794921875,0.9979335069656372,363.2934265136719,257.3310546875,0.9975554347038269,419.7843322753906,309.16949462890625,0.9997338652610779,445.1831359863281,314.1014709472656,0.9989927411079407,437.102783203125,326.9653625488281,0.014164687134325504
2,413.7784423828125,216.76637268066406,0.9977564215660095,361.59356689453125,256.5344543457031,0.9978116154670715,417.65142822265625,308.07489013671875,0.9997157454490662,442.7574157714844,314.2569580078125,0.9991951584815979,434.87591552734375,326.19677734375,0.016372764483094215
3,412.6595764160156,215.1978302001953,0.9987620115280151,359.08709716796875,255.2986297607422,0.9946634769439697,414.58349609375,306.1712646484375,0.9993384480476379,441.2017822265625,312.4056091308594,0.9992499947547913,431.8927917480469,326.75732421875,0.010762111283838749
4,411.538818359375,214.24224853515625,0.9990412592887878,357.2403564453125,254.5229949951172,0.9930925369262695,411.50604248046875,306.1208801269531,0.9995600581169128,437.12109375,312.02593994140625,0.9994774460792542,429.6033630371094,326.6373596191406,0.010913219302892685
5,411.2071838378906,213.54348754882812,0.9991720914840698,355.7456359863281,254.00929260253906,0.9959120750427246,408.9325256347656,305.5178527832031,0.9991078972816467,434.32415771484375,312.50732421875,0.9989532232284546,351.9510498046875,252.58836364746094,0.00647782115265727
6,410.2141418457031,212.7808380126953,0.9990493655204773,355.0724182128906,253.36207580566406,0.9965134263038635,405.8692321777344,305.64007568359375,0.998489260673523,431.3875732421875,313.1728820800781,0.998087465763092,351.5208740234375,252.76976013183594,0.0069640823639929295
7,409.5762634277344,212.70147705078125,0.9989491105079651,354.1280517578125,253.12486267089844,0.9969402551651001,404.4175109863281,305.9813537597656,0.9990052580833435,431.59027099609375,313.8841552734375,0.9988601207733154,351.1114501953125,252.8197021484375,0.007873554714024067
8,408.85504150390625,212.475341796875,0.9987339377403259,353.8028869628906,252.83731079101562,0.9972941279411316,403.8512268066406,306.3323669433594,0.9992547631263733,430.2179870605469,314.45745849609375,0.999277651309967,350.9902648925781,252.80169677734375,0.007717383559793234
9,408.89031982421875,212.7419891357422,0.9988823533058167,353.3990478515625,252.32386779785156,0.9976286292076111,403.1602478027344,306.50848388671875,0.9993270635604858,429.5855407714844,314.6942443847656,0.9994131326675415,350.8187255859375,252.70516967773438,0.007877388037741184
10,408.7174072265625,212.9917755126953,0.9987505674362183,353.34381103515625,252.25299072265625,0.9975597858428955,403.02728271484375,306.6004943847656,0.9993317723274231,429.3285217285156,314.6549987792969,0.9994155168533325,350.83270263671875,252.65219116210938,0.007520230021327734
11,408.5235595703125,213.29745483398438,0.9987271428108215,353.3097839355469,252.15760803222656,0.9975206255912781,402.6864318847656,306.54205322265625,0.9993095397949219,428.89825439453125,314.8553466796875,0.9994621872901917,350.8667297363281,252.66964721679688,0.007629775907844305
12,408.4538879394531,213.95433044433594,0.9987785220146179,353.34808349609375,252.08963012695312,0.9976125955581665,402.4884948730469,306.427734375,0.9993219375610352,428.4555358886719,314.8617858886719,0.9994606375694275,350.8836364746094,252.71278381347656,0.008013270795345306
13,408.14581298828125,213.65676879882812,0.9985163807868958,353.0172424316406,250.9450225830078,0.9977002739906311,401.6386413574219,306.36456298828125,0.9990257024765015,427.5635070800781,315.0257873535156,0.9994520545005798,350.6395568847656,252.58604431152344,0.007622378878295422
