scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,291.1640625,398.2947692871094,0.022862756624817848,280.4420166015625,411.14544677734375,0.020612414926290512,300.85137939453125,380.2291564941406,0.9886520504951477,285.40203857421875,403.8301696777344,0.9979425072669983,279.5153503417969,416.7569885253906,0.03889085724949837
1,291.11944580078125,398.0723876953125,0.025479167699813843,280.144287109375,411.4495849609375,0.019243117421865463,300.209228515625,380.02679443359375,0.9895694851875305,285.3133544921875,403.66119384765625,0.9978613257408142,279.37774658203125,416.66571044921875,0.031316641718149185
2,291.022216796875,398.0797119140625,0.027129795402288437,280.01190185546875,411.5522155761719,0.018156392499804497,299.5604553222656,379.9034729003906,0.9884768724441528,285.0091857910156,403.70916748046875,0.9978813529014587,279.2510986328125,416.844482421875,0.029039956629276276
3,290.9962158203125,398.1307373046875,0.026439519599080086,279.9712219238281,411.7901916503906,0.019643623381853104,299.7257080078125,379.79962158203125,0.986617386341095,284.9966125488281,403.5462341308594,0.9976422190666199,279.3507385253906,416.7895202636719,0.02805352210998535
4,291.1558837890625,398.18511962890625,0.0248474832624197,280.0096130371094,411.73895263671875,0.01917865313589573,299.6578674316406,379.73876953125,0.9870108366012573,285.0804138183594,403.5330505371094,0.9977753758430481,279.34954833984375,416.8294372558594,0.028646089136600494
5,291.3654479980469,398.5519104003906,0.02316868118941784,280.3039855957031,411.5810852050781,0.022603770717978477,300.0649719238281,379.8921813964844,0.9846740961074829,286.1319885253906,403.6255798339844,0.9979216456413269,279.4109191894531,416.62689208984375,0.02650698646903038
6,298.0513916015625,399.1957092285156,0.020864391699433327,281.33709716796875,411.136474609375,0.01571839675307274,301.1157531738281,380.1017150878906,0.9832941293716431,287.230712890625,402.75732421875,0.9986467957496643,279.77093505859375,416.0499572753906,0.03252166509628296
7,298.3233947753906,387.56011962890625,0.015566130168735981,282.0585021972656,411.3662109375,0.016793251037597656,302.4277648925781,381.2557067871094,0.9832973480224609,289.4090881347656,404.0521240234375,0.9994938373565674,280.0021667480469,416.2874755859375,0.026216696947813034
8,298.9335021972656,398.5553283691406,0.01752389408648014,282.638916015625,411.6298522949219,0.014555778354406357,303.1129150390625,381.220703125,0.9882020354270935,290.4505615234375,404.56231689453125,0.9995602965354919,281.5024108886719,416.326416015625,0.0215949434787035
9,298.9925842285156,398.5738220214844,0.018336649984121323,282.8045654296875,411.6132507324219,0.013154903426766396,303.10894775390625,381.3090515136719,0.987932026386261,290.6383972167969,404.7173767089844,0.9995476603507996,281.73193359375,416.5794982910156,0.019826913252472878
10,298.9173278808594,398.50762939453125,0.018757672980427742,282.7464294433594,411.7279357910156,0.013552526943385601,303.2841491699219,381.1214294433594,0.9890973567962646,290.53021240234375,404.442626953125,0.9995392560958862,281.7240295410156,416.3777770996094,0.020455967634916306
11,298.4477844238281,387.77203369140625,0.017597422003746033,282.3484191894531,411.5572814941406,0.01642713136970997,302.62738037109375,380.7503967285156,0.9840760827064514,289.99481201171875,404.2739562988281,0.999531626701355,280.8018798828125,416.1669616699219,0.02539266273379326
12,298.4910583496094,387.63134765625,0.018543925136327744,282.15240478515625,411.66278076171875,0.015281185507774353,301.8293151855469,380.2181396484375,0.9804481863975525,289.2903747558594,403.5656433105469,0.9994184970855713,280.3692932128906,415.8521728515625,0.026004984974861145
13,298.1119689941406,399.0521240234375,0.020125707611441612,281.7425842285156,411.48699951171875,0.01662890799343586,301.1764831542969,380.0968933105469,0.9829694032669067,288.376220703125,402.95111083984375,0.9991150498390198,280.2848815917969,415.91949462890625,0.02766055427491665
