scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,332.45703125,318.80810546875,0.11781813949346542,302.12823486328125,353.81805419921875,0.011674739420413971,307.35888671875,343.0860290527344,0.9982860684394836,295.5096130371094,364.9857482910156,0.9969876408576965,295.2059326171875,374.0805358886719,0.02217140980064869
1,332.5267028808594,318.8658447265625,0.08635642379522324,302.3942565917969,353.7052307128906,0.01082494668662548,307.7549743652344,343.73406982421875,0.9980233907699585,296.2570495605469,365.740966796875,0.9960141181945801,295.4764099121094,373.6495056152344,0.026649072766304016
2,332.75640869140625,318.8962707519531,0.07152603566646576,302.37176513671875,353.6221618652344,0.011074583046138287,308.2651672363281,343.8062438964844,0.9978360533714294,296.9226379394531,366.1749572753906,0.9943996071815491,295.5782470703125,373.59063720703125,0.029703352600336075
3,332.736572265625,318.9271240234375,0.07479335367679596,302.3877258300781,353.6112060546875,0.011173910461366177,308.3150939941406,343.8455505371094,0.9977455735206604,297.13226318359375,366.5184631347656,0.9934524297714233,295.50518798828125,373.6180114746094,0.029539672657847404
4,332.76202392578125,318.92730712890625,0.07566452771425247,302.3797912597656,353.6247863769531,0.011070536449551582,308.26239013671875,343.79058837890625,0.9978645443916321,296.982421875,366.2222595214844,0.9942975640296936,295.5599365234375,373.5953063964844,0.029749875888228416
5,332.65911865234375,318.8839416503906,0.08312974125146866,302.3454895019531,353.6317443847656,0.010869298130273819,308.21929931640625,343.50994873046875,0.9979829788208008,296.6288146972656,365.4529724121094,0.994783341884613,295.6065979003906,373.5549011230469,0.030956514179706573
6,332.6695861816406,318.951416015625,0.08888993412256241,302.23126220703125,353.60736083984375,0.010918223299086094,307.9464111328125,342.9748229980469,0.998198926448822,296.2846374511719,364.8201904296875,0.9959113597869873,295.3498840332031,373.7449951171875,0.02610180526971817
7,332.5804138183594,318.9565734863281,0.1045154482126236,302.247314453125,353.7286376953125,0.010817167349159718,307.69207763671875,342.8879699707031,0.9982913136482239,296.0186462402344,364.67486572265625,0.9965124726295471,295.2396545410156,373.8509216308594,0.024948544800281525
8,332.659423828125,319.03961181640625,0.12135162949562073,302.2262878417969,353.7034912109375,0.010680457577109337,307.6417236328125,343.02972412109375,0.9983189702033997,295.9356384277344,364.6124572753906,0.996616780757904,295.21893310546875,373.9110107421875,0.02393144741654396
9,332.59405517578125,318.8707580566406,0.10745497047901154,302.3224792480469,353.7066955566406,0.010154514573514462,307.7809753417969,343.11126708984375,0.9983229041099548,296.10638427734375,364.899658203125,0.9962676167488098,295.31329345703125,373.9460754394531,0.023596543818712234
10,332.7210693359375,318.6511535644531,0.10241731256246567,296.97308349609375,366.4070739746094,0.01008952409029007,307.8564147949219,343.1090087890625,0.9982491731643677,296.21136474609375,365.0735168457031,0.9954851865768433,295.58428955078125,373.76092529296875,0.02688187174499035
11,332.69775390625,318.622314453125,0.09007088840007782,297.0665588378906,366.3836669921875,0.010206115432083607,307.968994140625,343.1663513183594,0.9981860518455505,296.3349914550781,365.2955627441406,0.9951393604278564,295.6191101074219,373.72259521484375,0.028150539845228195
12,332.90899658203125,318.5737609863281,0.09503451734781265,297.21484375,366.28472900390625,0.009890696965157986,308.0921936035156,343.1712951660156,0.997983455657959,296.6214294433594,365.36956787109375,0.9951285123825073,295.56585693359375,373.6423645019531,0.02904452197253704
13,332.89752197265625,318.4952392578125,0.10175035148859024,297.2425842285156,366.4373474121094,0.010135279968380928,308.0877380371094,343.24560546875,0.9979633092880249,296.6576843261719,365.4705810546875,0.9945347309112549,295.6492919921875,373.7529296875,0.02824482135474682
