scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,557.89013671875,160.35391235351562,0.9928659200668335,538.79052734375,213.78695678710938,0.9946887493133545,599.53564453125,262.5854187011719,0.9979234933853149,630.63916015625,266.88134765625,0.9969358444213867,540.1683349609375,220.50408935546875,0.011448860168457031
1,558.1758422851562,159.87152099609375,0.9897679686546326,539.3029174804688,212.98924255371094,0.9961041212081909,600.8390502929688,262.6428527832031,0.9976571798324585,631.8385620117188,266.48480224609375,0.9958938360214233,539.9351806640625,220.14927673339844,0.010529136285185814
2,559.4366455078125,160.45448303222656,0.9890861511230469,539.8580932617188,212.39871215820312,0.9967089891433716,602.5003662109375,262.1608581542969,0.9980900883674622,634.233642578125,266.2842712402344,0.991663932800293,539.81103515625,219.8850555419922,0.011169727891683578
3,560.3777465820312,160.83892822265625,0.9872231483459473,540.8834838867188,212.4795684814453,0.9965885877609253,604.2446899414062,262.8421325683594,0.998033344745636,636.2424926757812,267.6285400390625,0.9949026107788086,540.1495971679688,219.7279052734375,0.013015619479119778
4,560.3731689453125,161.08663940429688,0.9878730773925781,541.765869140625,212.8538055419922,0.9964014291763306,605.10546875,262.7116394042969,0.9984588623046875,636.512939453125,267.57421875,0.9956420660018921,540.5149536132812,219.56602478027344,0.014439340680837631
5,560.4717407226562,160.69534301757812,0.9875344038009644,541.7977905273438,212.1652374267578,0.9967681169509888,605.2794799804688,262.4628601074219,0.9984814524650574,636.4772338867188,267.50482177734375,0.9955213069915771,540.4235229492188,219.43222045898438,0.013445706106722355
6,559.7429809570312,160.17816162109375,0.9876189231872559,541.9539794921875,211.60374450683594,0.9969407916069031,604.341796875,262.79827880859375,0.9987015724182129,635.7171020507812,267.4770812988281,0.9947788715362549,637.0579223632812,289.6485290527344,0.012506242841482162
7,560.1448364257812,159.32398986816406,0.9923630952835083,542.2318115234375,210.9809112548828,0.9966664910316467,603.4537353515625,262.5302734375,0.9987382292747498,634.861572265625,267.8662109375,0.9934773445129395,540.3163452148438,219.01976013183594,0.012516269460320473
8,560.1950073242188,158.56173706054688,0.9939716458320618,542.3762817382812,210.48570251464844,0.9971281886100769,601.7198486328125,261.43438720703125,0.9987234473228455,633.01025390625,266.49908447265625,0.9934292435646057,540.3880615234375,218.72039794921875,0.012408221140503883
9,560.4102783203125,157.68592834472656,0.9956602454185486,542.5149536132812,209.60972595214844,0.9966675639152527,601.087890625,261.8605651855469,0.9986867308616638,631.634521484375,266.8819885253906,0.9962009787559509,540.1429443359375,218.38450622558594,0.00946790724992752
10,560.7804565429688,156.8716278076172,0.9964426159858704,542.37841796875,208.93113708496094,0.996496856212616,601.0253295898438,261.8163146972656,0.9986585378646851,631.7528686523438,266.83673095703125,0.9961458444595337,542.8350830078125,209.32034301757812,0.00845741480588913
11,560.96533203125,156.8439483642578,0.9967139959335327,542.5769653320312,208.90640258789062,0.9963590502738953,601.2803344726562,261.70391845703125,0.9986600875854492,632.1358642578125,266.7849426269531,0.9953482747077942,542.7841796875,209.27561950683594,0.008736121468245983
12,561.1073608398438,156.7749786376953,0.9966493248939514,540.5474853515625,209.24609375,0.9951444268226624,602.2133178710938,260.8837585449219,0.9990100860595703,633.0067138671875,266.6539001464844,0.9947211742401123,635.5147705078125,290.1596374511719,0.01031523011624813
13,561.3762817382812,156.92774963378906,0.9963276982307434,541.546875,209.44717407226562,0.996034562587738,603.1339111328125,260.845703125,0.9990673661231995,633.7295532226562,267.07965087890625,0.9921815395355225,636.021484375,289.9588623046875,0.012903686612844467
