scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,581.9406127929688,152.95208740234375,0.9987217783927917,557.3633422851562,199.8306427001953,0.9972692131996155,608.9891967773438,255.38807678222656,0.998859167098999,634.4318237304688,268.2901611328125,0.9972032308578491,630.0514526367188,289.1453552246094,0.37473827600479126
1,581.6494140625,153.6267852783203,0.9985594153404236,557.112548828125,200.62142944335938,0.9975194334983826,609.2894287109375,255.35122680664062,0.9988692402839661,634.8507080078125,268.1774597167969,0.9972898960113525,630.804443359375,289.44927978515625,0.3694620728492737
2,580.629638671875,154.3313446044922,0.9985143542289734,557.05322265625,201.08065795898438,0.9974862337112427,609.6273803710938,255.46490478515625,0.9989457726478577,635.1314697265625,268.01092529296875,0.9975449442863464,631.0919799804688,289.8330383300781,0.3678044378757477
3,579.9146728515625,154.98805236816406,0.9985364675521851,556.7703857421875,202.0431365966797,0.9977849125862122,609.5845336914062,255.72166442871094,0.9989557266235352,635.1635131835938,268.0569152832031,0.9976229071617126,630.9160766601562,289.8354797363281,0.3666341006755829
4,579.2081909179688,155.66893005371094,0.998530387878418,556.5379028320312,202.403076171875,0.997904896736145,609.3876953125,256.3523254394531,0.9986791014671326,635.0205078125,268.1724548339844,0.9976925849914551,630.6548461914062,289.7939758300781,0.35282593965530396
5,579.1712036132812,156.04647827148438,0.9983626008033752,556.3392333984375,202.3877410888672,0.99793541431427,609.5344848632812,256.1385498046875,0.9983977675437927,634.8157958984375,268.48211669921875,0.9974817633628845,630.3810424804688,289.7452087402344,0.37222373485565186
6,579.1259765625,156.18109130859375,0.9984630346298218,556.2936401367188,202.44883728027344,0.9980837106704712,609.2097778320312,255.96157836914062,0.9984599351882935,634.0963745117188,268.39837646484375,0.9967998266220093,629.292236328125,289.06866455078125,0.34792664647102356
7,579.068603515625,156.429443359375,0.9984272718429565,556.4459838867188,202.24449157714844,0.9980894923210144,608.4413452148438,256.6318664550781,0.9982607960700989,633.1984252929688,268.79779052734375,0.9961691498756409,628.0543212890625,289.2091064453125,0.2314462959766388
8,578.855224609375,156.79507446289062,0.9983785152435303,556.0032348632812,202.32594299316406,0.9983426332473755,608.145751953125,255.57858276367188,0.9977828860282898,633.6500854492188,268.2309265136719,0.9953182339668274,627.4807739257812,289.3568420410156,0.2579040825366974
9,578.5106201171875,157.39308166503906,0.998248815536499,555.667724609375,202.4275360107422,0.9985684156417847,607.7493896484375,255.63902282714844,0.9982268214225769,632.8722534179688,268.3293762207031,0.9961404204368591,626.5360107421875,289.07061767578125,0.24572959542274475
10,578.105712890625,157.78070068359375,0.9979212880134583,555.3363647460938,202.59231567382812,0.9986557960510254,607.8006591796875,255.68539428710938,0.9983131885528564,632.8087158203125,268.37744140625,0.9961547255516052,626.4510498046875,289.04791259765625,0.2574029266834259
11,577.9241943359375,158.20184326171875,0.9975084066390991,555.0916748046875,202.67987060546875,0.9986535310745239,608.1304321289062,255.97222900390625,0.9980325102806091,633.3746337890625,268.45703125,0.9957214593887329,626.8428955078125,289.15399169921875,0.2702706754207611
12,577.54296875,158.3207550048828,0.9971427321434021,555.0656127929688,202.8230438232422,0.9986442923545837,608.19287109375,256.4519348144531,0.9984109401702881,633.9353637695312,268.4120788574219,0.9960720539093018,627.4666137695312,289.126708984375,0.29343709349632263
13,577.5120239257812,158.59274291992188,0.9970129728317261,555.20751953125,203.20899963378906,0.998735249042511,608.8081665039062,256.49371337890625,0.9987218976020813,634.0799560546875,268.7467346191406,0.9969610571861267,628.6451416015625,289.0963439941406,0.3970701992511749
