scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,312.89044189453125,362.00189208984375,0.03207705542445183,310.9488220214844,363.0474548339844,0.013363891281187534,312.1556091308594,339.678466796875,0.011669623665511608,308.8871765136719,358.8880615234375,0.9980036616325378,307.6590270996094,371.84991455078125,0.02395820990204811
1,313.6923522949219,362.6524963378906,0.024968301877379417,311.1937255859375,363.23046875,0.015990739688277245,312.6292419433594,340.9202880859375,0.013727599754929543,310.0641174316406,361.2588806152344,0.9971256852149963,308.19158935546875,372.4332275390625,0.02881264127790928
2,314.1703186035156,363.0268249511719,0.020449403673410416,311.2821960449219,363.4921569824219,0.015280481427907944,312.60540771484375,341.1076354980469,0.016389068216085434,310.7476501464844,362.1779479980469,0.9976269602775574,308.464599609375,372.6587829589844,0.031777866184711456
3,314.2136535644531,363.01812744140625,0.019768251106142998,311.2223205566406,363.65509033203125,0.01598614826798439,312.5935363769531,340.00262451171875,0.014101449400186539,310.69989013671875,362.23883056640625,0.9977533221244812,308.53045654296875,372.70196533203125,0.03182879090309143
4,313.8719482421875,362.81988525390625,0.024431658908724785,311.0829162597656,363.70440673828125,0.014249364845454693,312.021728515625,341.0555725097656,0.01342297438532114,310.0417175292969,361.3927307128906,0.9973063468933105,308.53021240234375,372.7783508300781,0.026406383141875267
5,313.27166748046875,362.67962646484375,0.03800218552350998,311.2184143066406,363.5926208496094,0.015257773920893669,311.6805114746094,339.8642578125,0.017332332208752632,308.4187927246094,360.3084411621094,0.9960867166519165,308.1561279296875,371.4527282714844,0.029471391811966896
6,310.7385559082031,355.2572937011719,0.03984615206718445,346.64996337890625,330.14202880859375,0.02758430317044258,310.32049560546875,337.6100769042969,0.020347241312265396,306.614501953125,359.1993408203125,0.9973323345184326,297.5381774902344,371.64337158203125,0.028998220339417458
7,310.89874267578125,354.814697265625,0.03303547576069832,347.03448486328125,330.4399719238281,0.03124932199716568,308.75811767578125,336.8031005859375,0.0294514000415802,305.38751220703125,357.8389587402344,0.998494029045105,297.0456848144531,371.3369140625,0.030135005712509155
8,310.5857849121094,354.7408752441406,0.04572131857275963,347.007568359375,331.20391845703125,0.039277274161577225,346.1455078125,413.14434814453125,0.03180508688092232,304.6360778808594,357.49285888671875,0.9970430731773376,296.30743408203125,371.3250427246094,0.03278125822544098
9,310.4555358886719,354.7279052734375,0.048930954188108444,513.6224975585938,348.2173767089844,0.045089270919561386,307.1881103515625,336.6227111816406,0.03591673821210861,304.7291259765625,357.7470703125,0.9968979358673096,296.22894287109375,371.5095520019531,0.03438413515686989
10,310.4388427734375,354.9261474609375,0.04405409097671509,513.3773803710938,348.182373046875,0.026503007858991623,308.9532775878906,339.0248107910156,0.018870869651436806,305.2333984375,358.4347229003906,0.9972742199897766,296.3399963378906,371.82220458984375,0.03198590129613876
11,310.1764221191406,355.465087890625,0.045923683792352676,512.9226684570312,348.29345703125,0.021830538287758827,304.1769104003906,341.50933837890625,0.013598425313830376,305.83831787109375,360.2320556640625,0.9968926906585693,296.4843444824219,372.10626220703125,0.030743058770895004
12,309.7119140625,356.112060546875,0.040476758033037186,512.6321411132812,348.3948669433594,0.021684592589735985,311.9300842285156,355.24951171875,0.015327858738601208,306.8058776855469,361.2219543457031,0.9978286623954773,296.8876953125,372.20068359375,0.0279398150742054
13,309.54229736328125,356.3223571777344,0.031334038823843,347.0480041503906,331.5395812988281,0.022437429055571556,309.4501647949219,341.9079895019531,0.01840406283736229,307.45263671875,361.7310485839844,0.9980542659759521,309.16650390625,371.7064514160156,0.019504090771079063
