scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,312.1387939453125,307.1352844238281,0.9945515990257263,287.11175537109375,247.85340881347656,0.9988113641738892,309.1377258300781,301.5431213378906,0.016869736835360527,284.42596435546875,247.65643310546875,0.010606861673295498,285.5742492675781,254.8377685546875,0.013201797381043434
1,311.705810546875,306.8205871582031,0.9945964217185974,287.204345703125,246.70372009277344,0.9989979863166809,309.043212890625,301.5823669433594,0.016010664403438568,284.44671630859375,247.28248596191406,0.009336389601230621,285.7013854980469,254.6943817138672,0.01247252058237791
2,311.9002990722656,306.0973205566406,0.9942307472229004,287.35552978515625,245.0277557373047,0.9992172718048096,309.1848449707031,301.7796936035156,0.014596130698919296,284.6281433105469,235.2848358154297,0.007945734076201916,285.7672424316406,254.44374084472656,0.009490177035331726
3,311.84454345703125,305.3961486816406,0.9940431714057922,287.5350036621094,244.03858947753906,0.9992011189460754,309.33917236328125,301.877197265625,0.012014513835310936,284.6344299316406,234.9920654296875,0.00897748302668333,287.9598388671875,245.28250122070312,0.009041791781783104
4,312.07373046875,304.3946838378906,0.9920722842216492,287.08905029296875,242.84329223632812,0.999053418636322,309.5585632324219,301.8323669433594,0.010919968597590923,284.6057434082031,234.3455352783203,0.009478856809437275,285.02227783203125,239.52310180664062,0.010608842596411705
5,312.08465576171875,303.8346862792969,0.9898149967193604,287.49737548828125,242.1240692138672,0.9990020394325256,309.5645751953125,301.9686584472656,0.011284844018518925,284.85552978515625,234.28280639648438,0.009398226626217365,285.2931213378906,239.31988525390625,0.011103028431534767
6,312.2162780761719,303.2623291015625,0.9890795350074768,287.5908508300781,241.5208740234375,0.998853325843811,309.6120300292969,302.09356689453125,0.01068235281854868,285.0369567871094,234.10580444335938,0.010290433652698994,285.3349609375,239.23965454101562,0.01251536700874567
7,312.7413330078125,301.9631652832031,0.9896424412727356,288.20086669921875,241.54278564453125,0.9989635944366455,309.7029724121094,302.2265319824219,0.01081861276179552,284.70379638671875,234.36080932617188,0.010886887088418007,285.4042053222656,239.0109405517578,0.012867115437984467
8,313.1633605957031,301.8276672363281,0.9900722503662109,288.4586181640625,241.56149291992188,0.9989690780639648,309.8304443359375,302.336669921875,0.011006571352481842,284.6864929199219,234.44387817382812,0.011080167256295681,285.46368408203125,239.01112365722656,0.01303100399672985
9,313.1241760253906,302.05718994140625,0.9903969764709473,289.1251525878906,241.93112182617188,0.9991210103034973,309.6897888183594,302.3387451171875,0.011530916206538677,284.4795837402344,234.66555786132812,0.012349365279078484,285.449951171875,238.8274383544922,0.013930391520261765
10,313.1763610839844,302.2849426269531,0.9901414513587952,289.6949462890625,242.51866149902344,0.9993170499801636,309.6799621582031,302.33807373046875,0.011632817797362804,284.330810546875,235.31515502929688,0.010058486834168434,285.6691589355469,238.67237854003906,0.010895357467234135
11,312.90875244140625,303.648681640625,0.9916629791259766,290.0353088378906,244.41970825195312,0.9994626641273499,309.5399475097656,302.2484436035156,0.013042488135397434,300.3275146484375,233.50106811523438,0.008085133507847786,286.38427734375,253.20388793945312,0.007530298549681902
12,312.6973876953125,304.8864440917969,0.9941803216934204,289.99462890625,246.54103088378906,0.9994066953659058,309.60888671875,301.9931945800781,0.01998038962483406,284.7538146972656,247.5382843017578,0.008355755358934402,286.3158874511719,253.55299377441406,0.010610966011881828
13,313.0069274902344,307.1187438964844,0.9957877993583679,290.42803955078125,249.17913818359375,0.9990767240524292,309.6480712890625,301.643798828125,0.018977221101522446,284.4638671875,248.43638610839844,0.012961934320628643,286.0661315917969,253.69070434570312,0.014827956445515156
