scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,282.3731384277344,419.9018859863281,0.013911074958741665,264.1642150878906,446.3776550292969,0.04116164147853851,287.1551513671875,396.4927673339844,0.9959893822669983,274.5785217285156,425.7291564941406,0.9961960315704346,283.70721435546875,418.84881591796875,0.008700594305992126
1,282.7613830566406,420.144287109375,0.0156698040664196,265.0406799316406,447.0777282714844,0.03918321058154106,287.5328063964844,398.1007385253906,0.9956623911857605,274.70208740234375,427.5715026855469,0.9968112111091614,280.0594482421875,423.7579040527344,0.008032264187932014
2,283.22259521484375,419.5482177734375,0.017087271437048912,248.87347412109375,458.3321228027344,0.03212517499923706,286.5565185546875,401.7596130371094,0.9914939403533936,273.443603515625,430.1787109375,0.9969559907913208,285.3104553222656,419.2046203613281,0.010082073509693146
3,283.35302734375,419.8996887207031,0.015516521409153938,252.05624389648438,460.7545471191406,0.012935958802700043,286.53729248046875,404.60028076171875,0.9848516583442688,271.8677978515625,431.27532958984375,0.9960218071937561,282.5537414550781,423.585693359375,0.008109716698527336
4,282.9089050292969,420.4326171875,0.013637893833220005,265.0255432128906,444.1108703613281,0.013327905908226967,285.8036804199219,408.3221130371094,0.9828526377677917,272.1452941894531,433.38427734375,0.9978132247924805,265.44488525390625,447.0059814453125,0.00873030535876751
5,282.9076232910156,431.98260498046875,0.009292243979871273,265.4440612792969,443.7934265136719,0.01888633333146572,286.2987976074219,410.4940490722656,0.9873840808868408,271.8521423339844,435.2279357910156,0.9985252022743225,264.23193359375,448.3240661621094,0.012789272703230381
6,283.3244934082031,432.1188049316406,0.008407915011048317,265.23883056640625,444.10003662109375,0.013296801596879959,285.9836120605469,411.3800964355469,0.9915319085121155,271.5828552246094,436.7190856933594,0.9981783628463745,263.5286560058594,450.0281066894531,0.01218476239591837
7,283.15228271484375,432.24029541015625,0.007158706896007061,264.925537109375,444.0643310546875,0.012058356776833534,285.45989990234375,412.3851623535156,0.9941721558570862,271.0900573730469,437.512451171875,0.9958155751228333,263.24755859375,450.55340576171875,0.013776369392871857
8,297.5528869628906,412.8091125488281,0.006728604901582003,264.3553161621094,444.11248779296875,0.00895675364881754,285.0451965332031,414.8213195800781,0.992253839969635,270.80133056640625,439.6852722167969,0.992155134677887,262.4042053222656,451.6236877441406,0.010730105452239513
9,271.0611267089844,429.92669677734375,0.007300541736185551,299.35955810546875,364.3045654296875,0.015299635007977486,284.23602294921875,416.205078125,0.9889046549797058,269.46295166015625,443.4077453613281,0.9932464361190796,261.982177734375,451.9280090332031,0.010314874351024628
10,270.8579406738281,429.9898376464844,0.009331420995295048,299.3005676269531,363.9353332519531,0.014343668706715107,283.15869140625,417.6152038574219,0.9894359111785889,269.2479248046875,444.1918029785156,0.9955306649208069,261.4983825683594,452.75390625,0.010297175496816635
11,270.7801818847656,429.9920654296875,0.007776370272040367,299.1884460449219,363.7828369140625,0.01356017217040062,283.2502136230469,418.049072265625,0.990467369556427,269.704345703125,444.5191955566406,0.9954677820205688,261.51654052734375,452.9161071777344,0.010339832864701748
12,275.3610534667969,430.01165771484375,0.007752004079520702,299.34478759765625,364.1041259765625,0.02029167115688324,283.2583312988281,418.74432373046875,0.9919860363006592,269.5323181152344,444.97467041015625,0.9952206015586853,261.40997314453125,453.0666198730469,0.010506010614335537
13,281.49169921875,431.3823547363281,0.009121689014136791,300.0935363769531,364.71258544921875,0.019686952233314514,283.69073486328125,419.7273864746094,0.9924151301383972,269.75909423828125,445.0367431640625,0.9957475066184998,261.4695129394531,453.2584533691406,0.010953670367598534
