scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,299.852294921875,307.88525390625,0.9918959736824036,273.162841796875,252.76702880859375,0.9971990585327148,299.4437255859375,300.6538391113281,0.036119308322668076,268.19775390625,250.05213928222656,0.027989640831947327,269.34228515625,254.39788818359375,0.022069431841373444
1,300.9409484863281,306.341796875,0.9891352653503418,273.2034912109375,249.53952026367188,0.9962967038154602,299.81591796875,300.3183288574219,0.038947224617004395,267.9783935546875,249.09873962402344,0.02550232596695423,269.3857421875,253.97108459472656,0.02549506165087223
2,304.3713684082031,306.6893310546875,0.9860079884529114,272.8291320800781,247.98663330078125,0.9962192177772522,300.3460998535156,300.24798583984375,0.04261187091469765,267.9734802246094,248.84132385253906,0.01903565786778927,269.3481750488281,253.46762084960938,0.020389216020703316
3,305.1553955078125,306.10797119140625,0.9851638078689575,273.2828063964844,245.93661499023438,0.9973556995391846,300.5484313964844,300.3529357910156,0.03834155201911926,268.7090148925781,236.42713928222656,0.023669540882110596,300.21466064453125,302.7872619628906,0.010694973170757294
4,305.45831298828125,305.5810852050781,0.9845059514045715,273.5908508300781,244.7148895263672,0.9975167512893677,300.72747802734375,300.3636474609375,0.03763644024729729,268.689697265625,236.2455291748047,0.033722732216119766,269.37310791015625,238.81361389160156,0.013793562538921833
5,305.5842590332031,305.4764099121094,0.9818011522293091,274.06378173828125,244.1900634765625,0.9974727034568787,300.9658508300781,300.4870300292969,0.03963157907128334,268.9540100097656,236.0929412841797,0.03344340994954109,269.8263854980469,238.54202270507812,0.01576891541481018
6,305.52337646484375,305.33544921875,0.9827736616134644,274.08642578125,244.17909240722656,0.997565507888794,300.9678955078125,300.4491882324219,0.0346754789352417,268.9343566894531,236.0570831298828,0.03213824704289436,269.90521240234375,238.49420166015625,0.01515977643430233
7,305.6818542480469,305.4154357910156,0.9820384979248047,274.0866394042969,244.1516876220703,0.9975495934486389,301.1394958496094,300.4635009765625,0.03375663608312607,268.9247131347656,236.04014587402344,0.03226578235626221,269.88946533203125,238.48837280273438,0.015088004991412163
8,305.70977783203125,305.340576171875,0.9790159463882446,274.17901611328125,244.0991668701172,0.9976288676261902,301.1666259765625,300.48651123046875,0.032828181982040405,268.91595458984375,235.9855499267578,0.0317683145403862,269.889404296875,238.4669647216797,0.014857079833745956
9,305.8802795410156,305.4273681640625,0.9769995212554932,274.0700988769531,244.15292358398438,0.9976140260696411,301.3272399902344,300.49798583984375,0.024737903848290443,268.9040832519531,235.98358154296875,0.03127632290124893,269.8961486816406,238.6016387939453,0.014252875931560993
10,306.34014892578125,305.5982971191406,0.9789977669715881,274.3317565917969,244.1508026123047,0.9977962970733643,301.432373046875,300.57684326171875,0.022495312616229057,268.8017272949219,236.03370666503906,0.027463851496577263,270.0097961425781,238.44595336914062,0.012991958297789097
11,307.3063659667969,305.7760314941406,0.9752376675605774,274.5973205566406,243.97030639648438,0.9978165626525879,301.6686096191406,300.81439208984375,0.018992392346262932,268.8162841796875,236.10128784179688,0.02565501630306244,270.0556335449219,238.32846069335938,0.012033671140670776
12,308.16021728515625,305.6480407714844,0.9738633036613464,274.7386169433594,243.86309814453125,0.9979208111763,301.98114013671875,300.7089538574219,0.018321918323636055,268.73992919921875,236.2493896484375,0.02286982536315918,270.0776672363281,238.23779296875,0.010984367690980434
13,308.72308349609375,305.50146484375,0.980128824710846,274.9996032714844,243.2692413330078,0.9976921081542969,268.60528564453125,231.89041137695312,0.016730789095163345,268.8317565917969,236.0020751953125,0.02465241774916649,270.11602783203125,237.97097778320312,0.012494610622525215
