scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,416.8345642089844,213.16769409179688,0.9994341731071472,365.5469055175781,260.18255615234375,0.9965649247169495,432.1669921875,310.30706787109375,0.9988940358161926,458.9490966796875,313.9376525878906,0.9992185831069946,452.1380920410156,327.7022399902344,0.013401029631495476
1,417.30914306640625,214.0485076904297,0.9994454979896545,367.02252197265625,262.41021728515625,0.9961393475532532,434.5250549316406,310.68011474609375,0.9986070990562439,461.5956115722656,312.7947082519531,0.9990488886833191,455.3158874511719,327.5802917480469,0.018851546570658684
2,417.647216796875,214.87107849121094,0.9994864463806152,369.93585205078125,264.4603576660156,0.9955883026123047,438.4046325683594,311.205810546875,0.9978454113006592,465.3224792480469,312.5810546875,0.9982833862304688,459.18707275390625,327.26239013671875,0.029441606253385544
3,416.6050720214844,216.06724548339844,0.9992270469665527,372.09832763671875,267.9713134765625,0.9935141801834106,442.6763610839844,310.5334777832031,0.9991965889930725,471.8955383300781,312.4586486816406,0.9989442229270935,458.16632080078125,330.1873474121094,0.08611131459474564
4,413.47528076171875,216.91175842285156,0.9982476234436035,372.68182373046875,269.10894775390625,0.9915982484817505,445.55731201171875,309.4219665527344,0.9990946054458618,473.5587158203125,312.74957275390625,0.9968274235725403,459.22564697265625,329.55474853515625,0.10921183973550797
5,412.54205322265625,217.00604248046875,0.9979384541511536,371.9023742675781,273.8711242675781,0.9943437576293945,446.42840576171875,310.39306640625,0.9987319111824036,474.3154296875,312.4949645996094,0.9974374771118164,465.9330749511719,329.0019226074219,0.1927996128797531
6,410.7044677734375,218.289794921875,0.9982553124427795,370.8338928222656,277.4340515136719,0.9975959658622742,446.27569580078125,310.7593078613281,0.9987791180610657,474.2283630371094,312.58856201171875,0.9973211884498596,466.1049499511719,329.1175231933594,0.20010186731815338
7,408.49517822265625,218.78602600097656,0.9980366826057434,369.4512939453125,277.50323486328125,0.9980315566062927,444.06488037109375,311.9791259765625,0.9988935589790344,472.9706115722656,312.0732727050781,0.9980742931365967,458.55938720703125,330.06549072265625,0.181392639875412
8,405.6598205566406,219.6511688232422,0.9989633560180664,367.27313232421875,277.37078857421875,0.996537446975708,441.8262939453125,312.5408020019531,0.9982683658599854,471.1913757324219,312.0806884765625,0.999045193195343,458.444580078125,330.66668701171875,0.0987965539097786
9,402.3255615234375,220.42880249023438,0.9990443587303162,365.3694763183594,276.0296936035156,0.9936938881874084,439.3581848144531,312.6197204589844,0.9958458542823792,467.7973327636719,312.64263916015625,0.9986125230789185,457.93096923828125,330.2677917480469,0.04477309435606003
10,399.5130920410156,220.11834716796875,0.9967769980430603,363.7233581542969,275.4935302734375,0.9947649240493774,438.0074462890625,312.04632568359375,0.9984726309776306,464.3207702636719,311.88690185546875,0.997869610786438,456.3701171875,329.31817626953125,0.020647646859288216
11,396.84234619140625,220.33438110351562,0.9970492720603943,361.331787109375,276.233642578125,0.9942745566368103,435.5921630859375,312.5345458984375,0.998703122138977,463.8152770996094,312.2822570800781,0.9967544674873352,458.5040283203125,326.77734375,0.020435793325304985
12,395.458251953125,220.35704040527344,0.9978061318397522,358.6158447265625,276.138671875,0.9890024662017822,434.1172180175781,312.6759033203125,0.9986662864685059,462.3496398925781,313.1069641113281,0.9977483153343201,456.5142517089844,326.8208923339844,0.0302300862967968
13,394.4456481933594,219.46783447265625,0.9976059198379517,357.5440979003906,277.1495666503906,0.9926303625106812,432.6962585449219,312.5910339355469,0.9987784028053284,461.03204345703125,312.9966125488281,0.9984176158905029,455.2121276855469,326.8125915527344,0.025072457268834114
