scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,299.3907165527344,397.6369934082031,0.032565075904130936,298.1929626464844,401.5101623535156,0.012165401130914688,303.5085144042969,381.9591064453125,0.9955962300300598,289.7464294433594,401.2535400390625,0.9994601607322693,282.6910095214844,414.8773498535156,0.018834944814443588
1,299.5401306152344,397.64483642578125,0.03344976529479027,298.15045166015625,401.4109802246094,0.013619439676404,303.47198486328125,381.91229248046875,0.995026171207428,289.87799072265625,401.6455993652344,0.999492883682251,282.7510070800781,415.08221435546875,0.018916169181466103
2,299.55999755859375,397.6951904296875,0.03249863535165787,298.1413269042969,401.46929931640625,0.013614751398563385,303.5570373535156,382.1302795410156,0.995420515537262,289.8642578125,402.0372009277344,0.9995139837265015,282.46246337890625,415.32623291015625,0.020884089171886444
3,299.29876708984375,397.85003662109375,0.032405316829681396,298.239990234375,401.4350280761719,0.013004940003156662,303.2008972167969,381.3500061035156,0.9932821989059448,289.25103759765625,401.356689453125,0.9993902444839478,282.22442626953125,415.08087158203125,0.018945036455988884
4,299.1363830566406,397.7300720214844,0.030422430485486984,298.081787109375,401.423095703125,0.01296400185674429,303.2515563964844,381.2513122558594,0.9922263622283936,288.8516540527344,400.5375061035156,0.9992396831512451,282.02471923828125,415.0104064941406,0.01460856944322586
5,298.9625244140625,397.8068542480469,0.030954645946621895,270.8137512207031,415.1399841308594,0.013114969246089458,302.829833984375,380.61309814453125,0.9883224368095398,288.08428955078125,399.6729736328125,0.9988946318626404,281.1996154785156,415.1211853027344,0.01848982833325863
6,298.5477600097656,397.9469299316406,0.028837740421295166,270.98858642578125,415.1175842285156,0.01772412471473217,303.52459716796875,376.84844970703125,0.9891119599342346,288.653564453125,398.57855224609375,0.9972143769264221,280.8168029785156,414.8181457519531,0.01471119187772274
7,298.3630065917969,398.133544921875,0.028127074241638184,270.81048583984375,414.8926696777344,0.020351430401206017,303.5126037597656,376.4740295410156,0.9914121627807617,288.02178955078125,397.89190673828125,0.9972259402275085,280.5007629394531,414.612548828125,0.011967258527874947
8,298.24566650390625,398.168701171875,0.02612043172121048,270.44329833984375,414.7602844238281,0.028157280758023262,303.601318359375,376.25665283203125,0.9920937418937683,287.7669677734375,397.933349609375,0.9969101548194885,280.3775329589844,414.6631774902344,0.012331796810030937
9,298.1104431152344,387.17437744140625,0.02676408924162388,270.44049072265625,414.7999572753906,0.02979039028286934,303.6687927246094,376.1709289550781,0.9908113479614258,287.92132568359375,397.9700622558594,0.9970732927322388,280.3380432128906,414.6559753417969,0.0117475725710392
10,298.1142883300781,387.18695068359375,0.02816169336438179,270.5900573730469,414.7909240722656,0.02301206812262535,303.7427978515625,376.1044921875,0.9910571575164795,287.96337890625,398.1355895996094,0.9969654679298401,280.4449768066406,414.6325378417969,0.011270743794739246
11,298.50146484375,397.7791748046875,0.0266500785946846,274.7050476074219,414.02789306640625,0.02010672725737095,303.8083190917969,376.30218505859375,0.9910195469856262,288.7060852050781,398.2578430175781,0.9973304271697998,280.855224609375,414.7249450683594,0.011233655735850334
12,298.4375,387.3965148925781,0.026988569647073746,270.93719482421875,414.899169921875,0.011919181793928146,303.6932678222656,376.80230712890625,0.9892039895057678,287.5111083984375,398.6046447753906,0.9981095790863037,281.0289611816406,414.7272033691406,0.01202717050909996
13,298.4605712890625,387.5339050292969,0.026117192581295967,297.8726806640625,401.5801086425781,0.01057199016213417,303.26629638671875,379.9559326171875,0.9890817403793335,288.2452697753906,400.11181640625,0.9991059899330139,281.3756408691406,415.109130859375,0.01563602313399315
