scorer,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000,DLC_resnet_50_JoystickOct23shuffle1_50000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist,Hand,Hand,Hand,Joystick,Joystick,Joystick
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,411.9194030761719,212.04029846191406,0.9994828701019287,358.6907043457031,245.02272033691406,0.9967879056930542,406.4843444824219,301.66363525390625,0.9992021918296814,431.9418640136719,308.43353271484375,0.999722421169281,424.5231018066406,322.75103759765625,0.06147349998354912
1,411.32000732421875,211.38841247558594,0.9994627833366394,357.70391845703125,245.6415252685547,0.9966764450073242,406.64453125,301.2212829589844,0.9991590976715088,432.40618896484375,307.036376953125,0.9997175335884094,431.28521728515625,325.5142517089844,0.2082241028547287
2,411.29339599609375,211.38841247558594,0.9994851350784302,357.1444396972656,245.8141632080078,0.9971970319747925,407.0692443847656,301.4277038574219,0.998955488204956,433.3446350097656,307.1717834472656,0.9997488856315613,432.7751159667969,325.5169677734375,0.1718183159828186
3,410.9830017089844,211.45079040527344,0.9994518160820007,356.5924377441406,245.9298095703125,0.9976170659065247,406.8383483886719,301.5762023925781,0.9990774393081665,433.2277526855469,307.12762451171875,0.9997468590736389,432.5921630859375,325.3788146972656,0.15966695547103882
4,410.72821044921875,211.63287353515625,0.9994202852249146,355.9649353027344,246.05291748046875,0.998173713684082,406.17987060546875,301.6077575683594,0.9993199110031128,432.20281982421875,307.053466796875,0.9996607303619385,431.190673828125,325.1627502441406,0.18570563197135925
5,410.25994873046875,211.29458618164062,0.9993703961372375,354.8385314941406,245.9235076904297,0.9986839890480042,404.88372802734375,300.9158935546875,0.9995737671852112,430.9608459472656,307.8552551269531,0.9997673630714417,430.16387939453125,326.1337890625,0.3556813895702362
6,409.75531005859375,210.97650146484375,0.999278724193573,354.2112121582031,246.14425659179688,0.9986135959625244,403.8027038574219,300.8089599609375,0.9996439218521118,430.0619201660156,307.50592041015625,0.9998446702957153,425.6640930175781,323.3896484375,0.3988472521305084
7,409.4068908691406,210.98114013671875,0.9991866946220398,353.1908874511719,246.45249938964844,0.9984034895896912,403.3165588378906,300.94793701171875,0.9996813535690308,429.6015319824219,307.6336975097656,0.9998569488525391,425.2614440917969,323.5638732910156,0.35507485270500183
8,408.734375,210.51048278808594,0.9989789724349976,352.5509948730469,246.2506866455078,0.9983841180801392,403.00909423828125,301.11553955078125,0.9996252059936523,429.45843505859375,307.7749328613281,0.9998517036437988,425.2182922363281,323.5504150390625,0.3753785192966461
9,408.7016906738281,210.52700805664062,0.9989302754402161,352.4318542480469,246.712890625,0.9982516169548035,402.8423767089844,301.31689453125,0.9996199607849121,429.24847412109375,307.7381591796875,0.9998432397842407,425.2608947753906,323.5321960449219,0.3789485991001129
10,408.56658935546875,210.59628295898438,0.9988969564437866,352.2054443359375,247.1129608154297,0.9977657794952393,402.6427917480469,301.3203430175781,0.9995916485786438,429.0643005371094,307.6875305175781,0.9998399019241333,425.32208251953125,323.6025390625,0.39840808510780334
11,408.3215026855469,210.68775939941406,0.9987986087799072,352.3398742675781,247.52420043945312,0.9974094033241272,402.5181579589844,301.56317138671875,0.999570906162262,429.2683410644531,307.6376953125,0.9998224377632141,425.4214172363281,323.62957763671875,0.31761273741722107
12,408.3565979003906,210.712158203125,0.9988716244697571,352.4842224121094,248.04571533203125,0.9969438910484314,402.9560546875,301.72869873046875,0.9995797276496887,429.972900390625,307.5108337402344,0.9998045563697815,426.183837890625,323.0269775390625,0.23636764287948608
13,408.6040954589844,210.91311645507812,0.9988728165626526,353.4363098144531,248.1233673095703,0.9973502159118652,404.1290588378906,302.5207214355469,0.9994935989379883,431.58489990234375,307.9990539550781,0.9997876286506653,424.0344543457031,322.4196472167969,0.0595097653567791
