Shoulder_x,Shoulder_y,Shoulder_z,Shoulder_error,Shoulder_ncams,Shoulder_score,Elbow_x,Elbow_y,Elbow_z,Elbow_error,Elbow_ncams,Elbow_score,Wrist_x,Wrist_y,Wrist_z,Wrist_error,Wrist_ncams,Wrist_score,Hand_x,Hand_y,Hand_z,Hand_error,Hand_ncams,Hand_score,Joystick_x,Joystick_y,Joystick_z,Joystick_error,Joystick_ncams,Joystick_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-10.450366970037754,1.0368297043673338,93.67103081298139,3.672060272375628,3.0,0.9999083280563354,-11.946545752189573,6.45786850879509,98.74666502558148,3.8995949556697362,3.0,0.9999619722366333,-10.15847276567289,9.063178680782984,91.12417903262777,5.092368779944985,3.0,0.9982036352157593,-9.360941972115528,10.531497935526192,87.99143610354352,1.7433800610743175,3.0,0.9999998807907104,-6.989783889540913,10.277812781640844,87.37141370021241,0.2755722366642832,2.0,0.6214044094085693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-10.449122087876999,1.0422374478643932,93.69954293745998,3.6613847375966486,3.0,0.9998892545700073,-11.953006474796464,6.459446249720127,98.7897447394477,3.8099533488433965,3.0,0.9999572038650513,-10.153090803019946,9.063169910627641,91.1262392694554,5.1378476433867,3.0,0.9977745413780212,-9.35512503656122,10.534760608990862,87.98918790678283,1.7267870466711974,3.0,0.9999998807907104,-6.996989111402063,10.274193447857144,87.36528118980748,0.242089099527401,2.0,0.6790318489074707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-10.438089673704422,1.0371556730443696,93.66545288289105,3.61024645064181,3.0,0.999890923500061,-11.94187323578343,6.448887518962996,98.78513865426628,3.994085108525861,3.0,0.9999532699584961,-10.157309660645376,9.063929709912207,91.12065734290138,5.101733499667151,3.0,0.998377799987793,-9.365980696791338,10.527719002569803,87.96681289847606,1.749489247051341,3.0,0.9999998807907104,-6.993245384083464,10.26542235776137,87.34199507202604,0.20049118507510055,2.0,0.6424318552017212,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-10.40876325468686,1.0662138010710271,93.6812681503601,3.734496894250159,3.0,0.9999058246612549,-11.933459655776142,6.473110219390046,98.74894316077476,3.9094714575985776,3.0,0.9999692440032959,-10.156550848988964,9.063448035890401,91.12474604852491,5.162420398921975,3.0,0.9981854557991028,-9.355508489686983,10.538454419576818,87.98866499725108,1.75373270257857,3.0,0.9999998807907104,-6.983482174430428,10.271891311991013,87.3230356888773,0.2325681416653269,2.0,0.6853958964347839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-10.387675587495076,1.0713976358110384,93.73857337618998,3.8191595409417167,3.0,0.9999134540557861,-11.926215777031887,6.474847169362546,98.82260857976149,4.095960949802509,3.0,0.9999635219573975,-10.144525188525028,9.072742610229776,91.12823596896028,5.070252782162579,3.0,0.9977387189865112,-9.349864190829773,10.542961090387767,87.9941151543895,1.780206454293887,3.0,0.9999998807907104,-6.98369168253278,10.26508803515041,87.30422202846408,0.23181846402760958,2.0,0.6649081707000732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-10.406186623579806,1.0579649499488277,93.68855695856206,3.665042241952193,3.0,0.999907374382019,-11.92193893131109,6.476852642752017,98.66290761017653,3.8185015395967734,3.0,0.9999762773513794,-10.151082825806977,9.087179934366791,91.11322568416804,5.072574089789716,3.0,0.9980592131614685,-9.349463069673648,10.5412517382331,87.9915971102371,1.7227662276061844,3.0,0.9999998807907104,-6.98028087521082,10.276800407598515,87.3507872843416,0.25175965336313544,2.0,0.7041261196136475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-10.40217151887003,1.0723725505138266,93.7062202786457,3.6581258598480013,3.0,0.9999071359634399,-11.890312105312166,6.5129112553514545,98.81150063070656,3.750446474932702,3.0,0.9999682903289795,-10.128268230550205,9.081671075045227,91.12936488991484,5.135751056440534,3.0,0.9977744221687317,-9.344892730304146,10.531647467811625,87.99368623471975,1.7278432619063169,3.0,0.9999998807907104,-6.9803304708599265,10.274635623966448,87.36265861278109,0.2695845575158198,2.0,0.6843101978302002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-10.411003177949077,1.0669116076921934,93.7103900206306,3.728277339788125,3.0,0.9999059438705444,-11.880512972286192,6.507665514407713,98.80016656620145,3.984253919785335,3.0,0.9999754428863525,-10.129615413041016,9.080395322824735,91.1300095457676,5.103175109471813,3.0,0.9982962012290955,-9.336626353925782,10.53630403332019,87.98882345522453,1.729908236997547,3.0,0.9999998807907104,-6.968539380876038,10.274156922010222,87.35717907453406,0.1833892398163598,2.0,0.6250911355018616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-10.43284922742575,1.0606582330672167,93.70343004748472,3.7015938119615357,3.0,0.9999076128005981,-11.868693124134001,6.5081810033307566,98.78536906743663,3.907213340647545,3.0,0.9999746084213257,-10.122313216661686,9.088741282898155,91.14150422236247,5.067447167071443,3.0,0.9983193278312683,-9.330875297420116,10.54701193555823,88.01211962595373,1.755530200978144,3.0,0.9999998807907104,-6.966739666038302,10.278302177591804,87.36587040154222,0.27923541829243,2.0,0.6411540508270264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-10.41995409977224,1.0708962089924918,93.68189857550936,3.685724317264017,3.0,0.9999020099639893,-11.880230016931142,6.514082324568817,98.78002142699424,3.85135824162033,3.0,0.9999814033508301,-10.126770549360403,9.082131335345029,91.12768619284384,5.125141834835627,3.0,0.9979623556137085,-9.337216744218155,10.537864278591268,88.00739374078384,1.7620662432581096,3.0,0.9999998807907104,-6.965610195305416,10.275754483794854,87.36467405506036,0.2832291500644173,2.0,0.6871755719184875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
