Shoulder_x,Shoulder_y,Shoulder_z,Shoulder_error,Shoulder_ncams,Shoulder_score,Elbow_x,Elbow_y,Elbow_z,Elbow_error,Elbow_ncams,Elbow_score,Wrist_x,Wrist_y,Wrist_z,Wrist_error,Wrist_ncams,Wrist_score,Hand_x,Hand_y,Hand_z,Hand_error,Hand_ncams,Hand_score,Joystick_x,Joystick_y,Joystick_z,Joystick_error,Joystick_ncams,Joystick_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-10.520305900326232,1.0410624928069991,93.88728093946582,3.2964147940393587,3.0,0.9998914003372192,-12.144033575657863,6.568020592729602,98.49288191507728,4.421715459847059,3.0,0.9999537467956543,-10.414253205320831,9.605361497728378,91.34418184898047,5.558002805321329,3.0,0.9999386072158813,-9.44623436852313,11.19334449414638,88.30765347395442,2.5410829053423067,3.0,0.9999983310699463,-7.058458577609992,10.62046734895763,87.43109637273334,1.4141671610252236,3.0,0.9509108066558838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-10.547238222804596,1.0354279076377033,93.88525555101721,3.2544291885762306,3.0,0.9998916387557983,-12.1307166484539,6.578401557336946,98.51189756387646,4.325006185859419,3.0,0.9999539852142334,-10.399342705294828,9.627457745544053,91.36069441880306,5.510073143506374,3.0,0.9999384880065918,-9.438097785242205,11.202328981042557,88.33002266591438,2.5309804119259693,3.0,0.9999982118606567,-7.058513229840574,10.622005898560927,87.44848919486786,1.4127235695561409,3.0,0.9466275572776794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-10.537604021610072,1.0483889949108267,93.90176244794229,3.302307781102724,3.0,0.9999011754989624,-12.150952551679277,6.564459408157066,98.52080574262703,4.41609984299084,3.0,0.9999525547027588,-10.411750123394214,9.61598482289093,91.36108361019163,5.4534608575444254,3.0,0.9999372959136963,-9.440739765410319,11.206913326684058,88.33933459287812,2.5028331735449187,3.0,0.9999984502792358,-7.057171029619471,10.622492839457317,87.44197661059385,1.400517325062383,3.0,0.9473856091499329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-10.513542365390387,1.0422588013771867,93.92945910635413,3.339039712986274,3.0,0.9999117851257324,-12.154698789842431,6.551140005378982,98.51156427443725,4.375827635883927,3.0,0.9999454021453857,-10.406630307945063,9.618625163964797,91.34967168875377,5.472552764845051,3.0,0.9999419450759888,-9.442795833011726,11.204680952944907,88.32602757919172,2.5236164777144805,3.0,0.9999983310699463,-7.0570800747830384,10.619735281242795,87.44469266117954,1.3727947497395865,3.0,0.9406092166900635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-10.54565413363701,1.0370544452851331,93.90211476702437,3.3743720310486816,3.0,0.9998990297317505,-12.139795416931758,6.551069863469938,98.53811656593888,4.37357437325658,3.0,0.9999582767486572,-10.4113560963137,9.609947669297188,91.36464719783945,5.518017999470764,3.0,0.9999351501464844,-9.445883413301416,11.20243616748749,88.31177175798268,2.5084299132839667,3.0,0.9999984502792358,-7.060719643863237,10.613488460760342,87.44688968872568,1.3855968101789637,3.0,0.9485507607460022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-10.542418996264397,1.0317617024741907,93.89207532103057,3.3442030572319403,3.0,0.9998983144760132,-12.137286660921726,6.556686837223353,98.47551570408321,4.390237128151399,3.0,0.9999599456787109,-10.416558588690458,9.613767273942786,91.34145075484957,5.572434528002887,3.0,0.99993896484375,-9.448668090663151,11.19468175369676,88.31083323075771,2.483607104035785,3.0,0.9999985694885254,-7.061409423292147,10.620340994929169,87.44537499728916,1.422481761450971,3.0,0.9387348890304565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-10.511988715207734,1.0530048314565144,93.93428145001772,3.3306387041632917,3.0,0.9999127388000488,-12.14428244848719,6.566893297500312,98.51219079571415,4.323133995380744,3.0,0.9999586343765259,-10.424214757843155,9.620388710898629,91.35393247553415,5.5583795437801475,3.0,0.9999446868896484,-9.439862255693178,11.195321329127767,88.33105152121546,2.5224610534109524,3.0,0.9999983310699463,-7.055430521009663,10.616239462593029,87.4405913904084,1.4245799400208476,3.0,0.9347191452980042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-10.528866302292213,1.043736188484973,93.92436334112011,3.287610264669773,3.0,0.9999150037765503,-12.132881918727497,6.552582417339844,98.50615019404061,4.414154827125604,3.0,0.9999502897262573,-10.40379577109059,9.606573962637874,91.37630932558241,5.46085337801247,3.0,0.9999408721923828,-9.433114815166395,11.20004829356764,88.34064730832934,2.527997335838345,3.0,0.9999980926513672,-7.06133270928069,10.621280905323994,87.44651362558159,1.412870037967811,3.0,0.9489337205886841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-10.508088545063858,1.0539958568721695,93.91789720433273,3.3115296358020174,3.0,0.9999034404754639,-12.140924929833469,6.569671114540645,98.50985595854972,4.3033739419071,3.0,0.9999597072601318,-10.41254589182003,9.624169780077727,91.36765095464696,5.544888473780204,3.0,0.9999469518661499,-9.438619257588666,11.208803546620235,88.33707922638335,2.527925935330772,3.0,0.9999984502792358,-7.05342527876366,10.620737488725696,87.4656752812966,1.4057079524223293,3.0,0.9512017965316772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-10.529488717801941,1.0406987682602113,93.89373202999614,3.394522920069612,3.0,0.9999048709869385,-12.128971023777904,6.550233540858355,98.47960211272435,4.5192266668033065,3.0,0.9999538660049438,-10.408243613629255,9.619667855463748,91.37967798104617,5.51923698458562,3.0,0.99992835521698,-9.435362258929814,11.204986975216173,88.34718354237354,2.4676226476669467,3.0,0.9999980926513672,-7.062007571231177,10.619756665484926,87.4504582350922,1.4364818718566295,3.0,0.9653729200363159,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
-10.537698590637524,1.0527393995984304,93.88816069533823,3.3597162353429333,3.0,0.9999057054519653,-12.134981214240772,6.561066867938373,98.5189288950468,4.422958317396353,3.0,0.999950647354126,-10.410646677184445,9.62448210949819,91.3898919104755,5.56957373704481,3.0,0.9999358654022217,-9.445301087458704,11.203792913133887,88.343931656631,2.491554254795869,3.0,0.9999983310699463,-7.071307564200824,10.625009749864214,87.44690868729973,1.4083040410499343,3.0,0.9470682740211487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
